id,reference_code,description,value,is_active,created_at,updated_at,created_by_user_id,updated_by_user_id
32751deb-ab71-490b-8fde-f14f87d82965,4736,Interesse no Produto Ref: 4736,71400.21,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
2dadfceb-454f-42d8-af05-7d29a4f483e3,2011,Interesse no Produto Ref: 2011,93349.96,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
c29bbd81-1740-44fb-a6c0-95f3a82ad314,1575,Interesse no Produto Ref: 1575,130252.41,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
4acdfea2-d77f-4c0a-940e-72e3b87ed7ef,6483,Interesse no Produto Ref: 6483,152894.54,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
d896d4dd-1e0a-492a-b36a-d1a9f86a8de8,7693,Interesse no Produto Ref: 7693,181710.60,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
5e1f06af-a57e-4fc1-9625-d58a8b39ea13,7287,Interesse no Produto Ref: 7287,97270.31,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
9884b931-d525-494d-b383-45a881d19cb4,6931,Interesse no Produto Ref: 6931,58167.90,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
0344374c-18e1-4980-bfff-0ac676f0f19b,5292,Interesse no Produto Ref: 5292,37933.98,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
66f2ed73-9e29-47bf-9ed6-adb8103565d5,2369,Interesse no Produto Ref: 2369,52272.50,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
1e60446c-d30c-4015-9998-76dee3dbda05,7965,Interesse no Produto Ref: 7965,38170.45,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
7db17210-2a57-4cd8-a242-c2401f540186,2113,Interesse no Produto Ref: 2113,121063.75,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
2eda5eeb-62b8-4b70-b314-08ecc6c00813,4341,Interesse no Produto Ref: 4341,68144.69,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
46ce6596-7221-462b-965e-95de611c97e2,3794,Interesse no Produto Ref: 3794,185291.43,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
2f08864e-34a4-410b-b572-0837eb393570,8305,Interesse no Produto Ref: 8305,148853.70,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
178e86f4-63ff-4de0-b850-15d18abf7855,3980,Interesse no Produto Ref: 3980,32768.95,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
168ff3cf-2b32-4faf-bdff-cd6fe82da1c9,7213,Interesse no Produto Ref: 7213,93174.09,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
06313ed7-c69a-4c9c-a44c-30373af05d85,3159,Interesse no Produto Ref: 3159,30106.37,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
4d70ac39-11c8-4ef8-81b3-8d4e736b3e98,9014,Interesse no Produto Ref: 9014,49113.40,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
f07bfbd0-a41c-493e-835d-43692c663439,6346,Interesse no Produto Ref: 6346,66464.12,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
38dba2fb-4d1d-4fcb-b292-d725b924ecb6,7684,Interesse no Produto Ref: 7684,82067.67,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
cf553522-2ee8-4979-96bc-13cf69b12287,4254,Interesse no Produto Ref: 4254,82436.71,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
8a6e720b-7055-407a-b7b2-a5699449aaa1,7953,Interesse no Produto Ref: 7953,32257.32,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
27f53824-97ab-4341-9fc7-e4f8ed89cfca,4626,Interesse no Produto Ref: 4626,190392.95,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
8e1338d3-e0d0-4858-9d43-a8952f6a7868,3791,Interesse no Produto Ref: 3791,103603.78,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
0559ee91-b3f6-4667-b682-5daa014b2b50,2839,Interesse no Produto Ref: 2839,83300.80,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
f5ef262a-bf5b-4840-9056-eb2c0848ede1,3321,Interesse no Produto Ref: 3321,42893.60,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
74991bab-6471-46bd-a0c1-2ef859aa9c5a,4715,Interesse no Produto Ref: 4715,39247.75,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
68bdcc27-c7ae-4065-9392-11f39ba29ab0,1656,Interesse no Produto Ref: 1656,56967.74,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
21530619-12b5-422b-a53f-63ee9c4c3a68,9905,Interesse no Produto Ref: 9905,50462.00,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
7f8d30b7-ae7b-42e3-ada3-b070666fcd53,8822,Interesse no Produto Ref: 8822,110280.26,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
3168346a-d22c-4940-b5a0-4f0409d6d80a,6980,Interesse no Produto Ref: 6980,188413.59,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
8d6b09dc-d07a-411f-a6c7-26c5914e4b70,6913,Interesse no Produto Ref: 6913,98953.51,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
59460a61-b57e-4209-9a34-0ded560ada1d,9716,Interesse no Produto Ref: 9716,115456.18,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
b299c600-e04a-49a0-b816-f1fcceb3b468,4499,Interesse no Produto Ref: 4499,55938.17,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
61bab137-b5dc-4ed9-b15a-50a41d1aacbf,2144,Interesse no Produto Ref: 2144,56442.49,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
36796efb-2056-4018-ae3b-825f8e2a5069,4805,Interesse no Produto Ref: 4805,35380.82,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
84f0c088-a9b7-4e48-b620-8a3cc3367b31,7584,Interesse no Produto Ref: 7584,91295.68,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
9e9c9ab3-39f9-474e-b754-e5ff4210df43,6540,Interesse no Produto Ref: 6540,92089.60,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
a3b31442-2984-41c4-bf23-bc933bf36a5f,2164,Interesse no Produto Ref: 2164,181075.12,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
68a2d543-de87-41a4-a943-0f749a97fc94,6533,Interesse no Produto Ref: 6533,66368.75,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
ceb45552-35f4-417f-ab7d-b67b99fa671c,8442,Interesse no Produto Ref: 8442,110810.45,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
1f77f28b-ae01-4ea7-9028-154648213f85,4035,Interesse no Produto Ref: 4035,55757.80,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
387680b3-b639-42d2-8262-e916333e96a4,4602,Interesse no Produto Ref: 4602,35987.18,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
c0ae97d7-c0ee-4daf-bc3d-9f9b3646fb62,8313,Interesse no Produto Ref: 8313,73986.99,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
a75bc7dd-c9e4-4c27-89d8-b9e97cf884fd,6251,Interesse no Produto Ref: 6251,36687.71,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
753b57fa-ff69-46c6-9d48-1c6a17c37755,5387,Interesse no Produto Ref: 5387,119313.79,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
1f0f2419-3de1-48da-a37a-2f9580a20245,2548,Interesse no Produto Ref: 2548,71144.84,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
adeb2f4a-2850-48ee-8a46-9cc430cbd863,1153,Interesse no Produto Ref: 1153,59006.67,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
ec896625-4e65-4ecd-9c6d-687d1ed11600,6519,Interesse no Produto Ref: 6519,74046.49,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
95348346-5394-4a7e-9f2f-bb8073275c48,8490,Interesse no Produto Ref: 8490,139968.44,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
3b61985d-785f-4fb7-94b0-c9ca6cc715b4,5437,Interesse no Produto Ref: 5437,133115.66,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
7a8eccea-3f5a-4059-8900-d30bcf0fc92a,5624,Interesse no Produto Ref: 5624,33460.25,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
c61d88f7-f73a-42af-a85b-566cb754a9aa,4755,Interesse no Produto Ref: 4755,67143.53,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
020a76e2-5967-43fd-ae79-29a8ec110f93,5332,Interesse no Produto Ref: 5332,61531.25,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
9fad4f76-4db3-451e-9111-3d6e2fb72065,4632,Interesse no Produto Ref: 4632,143456.94,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
55510796-1770-40bf-97fb-18357680a2af,2160,Interesse no Produto Ref: 2160,178643.03,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
5d099973-eb31-4ae3-b17d-162702ad00c6,8817,Interesse no Produto Ref: 8817,84248.75,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
204f08fd-7765-41c8-b7e3-00b5fa5151e1,9826,Interesse no Produto Ref: 9826,111565.46,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
5308d03c-03f3-439a-9850-80929c596f1f,9797,Interesse no Produto Ref: 9797,119008.69,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
4fc3edbb-ecdf-4919-b394-0a711477e3f4,4521,Interesse no Produto Ref: 4521,51263.56,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
163866b1-9700-4e0a-8a00-adcae9019e4a,4677,Interesse no Produto Ref: 4677,45597.61,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
f17322f4-db93-472c-8fb7-c1f30da70598,8256,Interesse no Produto Ref: 8256,168686.03,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
aeda19c0-42b5-4e77-a8eb-7f8601ae44c7,9193,Interesse no Produto Ref: 9193,173704.03,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
b9b04dd3-55b2-42be-9073-e7000e4a086a,4746,Interesse no Produto Ref: 4746,40926.64,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
42bc70ff-d1f4-4953-9263-12554ee75fb8,8345,Interesse no Produto Ref: 8345,58466.23,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
cc52b405-d870-4031-9baf-c47a4c155425,3994,Interesse no Produto Ref: 3994,84926.59,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
c09fd194-2766-4dee-8df2-08794911dcba,6679,Interesse no Produto Ref: 6679,184801.68,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
89a21c5b-aeb5-4881-b87d-9a3f9cb17ab7,4158,Interesse no Produto Ref: 4158,190004.78,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
2d7c3a5d-c413-4431-951e-43704b11f92e,4702,Interesse no Produto Ref: 4702,130929.16,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
35acbc07-47a1-4a9e-b533-b91433ee7f89,7934,Interesse no Produto Ref: 7934,73047.99,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
0e1681a0-fb7e-415b-93ae-c04a7e32bf68,7083,Interesse no Produto Ref: 7083,129566.22,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
e76c7d19-9dad-4837-9d17-b1ea34de8240,5558,Interesse no Produto Ref: 5558,35755.20,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
f2f188eb-3863-438f-8421-237b74c51c4a,8042,Interesse no Produto Ref: 8042,194036.43,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
8d51c431-a97d-4de1-aa66-37e801a99945,9645,Interesse no Produto Ref: 9645,174813.71,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
138e262c-cdcb-4a89-bfe9-e592e855f2fa,7298,Interesse no Produto Ref: 7298,48465.45,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
5aa7a80d-6743-4852-815e-2a396aaab17f,7164,Interesse no Produto Ref: 7164,76243.60,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
5e2dcdac-ec2f-4bcd-bc56-573c95b99163,7982,Interesse no Produto Ref: 7982,39116.25,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
65f7c953-4767-473d-a6b4-6abd3cb3b18f,1162,Interesse no Produto Ref: 1162,42896.64,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
9ccf2f55-c9b2-4744-8fee-bb6058cd079c,8399,Interesse no Produto Ref: 8399,160666.55,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
fd9fa4a4-443f-4880-ab16-7021fec604c4,7122,Interesse no Produto Ref: 7122,78600.06,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
9b542a17-7e69-4290-a54f-770b4e0c50ed,1404,Interesse no Produto Ref: 1404,87025.41,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
062aaffc-e616-48c7-81f7-95faefb4af40,9709,Interesse no Produto Ref: 9709,147319.15,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
bc9945f4-b4f6-4533-8d12-e2f5dde12e21,3345,Interesse no Produto Ref: 3345,116969.97,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
e7f36113-c82c-48a1-a6b3-fffa1eb65d35,7783,Interesse no Produto Ref: 7783,38513.59,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
855492eb-95c8-4df5-a0d8-f32e5b4c8d37,6082,Interesse no Produto Ref: 6082,163294.45,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
85353fac-f1be-41eb-8748-8cf5176df31e,2374,Interesse no Produto Ref: 2374,63736.39,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
b02ea150-f9a1-42b8-b8ab-fd6af505bd7c,7221,Interesse no Produto Ref: 7221,50183.87,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
886a05ac-0971-44a5-895b-81f1100f60d6,9009,Interesse no Produto Ref: 9009,54196.89,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
eacd4ec1-b24a-420c-8124-ba9610c18be4,2131,Interesse no Produto Ref: 2131,30732.76,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
6b8331f8-44c9-4aef-ba0f-262a0bf5c376,9156,Interesse no Produto Ref: 9156,59518.08,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
e148e687-e04a-442d-a4cb-e0d8ad9af7c1,7155,Interesse no Produto Ref: 7155,184973.92,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
6c5a6089-0bed-44a7-9205-9ed6cc2fb908,3708,Interesse no Produto Ref: 3708,43662.49,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
b994c7ea-d247-4a74-a700-77b60fbfa616,2938,Interesse no Produto Ref: 2938,157567.51,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
0d309d7f-4318-4358-a168-796f326de0e9,8681,Interesse no Produto Ref: 8681,169635.73,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
fd6b3257-58a8-42b1-92f2-fb13cdd536ce,4292,Interesse no Produto Ref: 4292,75986.71,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
e3d4447e-e868-40ba-8a13-076f242d5620,9705,Interesse no Produto Ref: 9705,49681.74,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
73e23005-3ca3-42c3-9c1a-f4894e842b7e,8894,Interesse no Produto Ref: 8894,56779.79,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
db328c0a-63ea-4912-a51f-91b1104a185c,5763,Interesse no Produto Ref: 5763,53352.61,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
24aa3804-a3d8-4bd9-9119-5f92de7b0a5b,8353,Interesse no Produto Ref: 8353,35276.60,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
4666ecdb-3a01-4fdc-b9d6-caf0b99eb1e0,4765,Interesse no Produto Ref: 4765,151796.26,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
604f5f8b-f1d0-42c4-9de9-30732c30a089,1713,Interesse no Produto Ref: 1713,46722.17,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
63de9781-bc6c-4eb7-829c-e14c6e77c41c,6743,Interesse no Produto Ref: 6743,43693.85,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
db60b610-f044-4c3c-a96e-50fe3cdcdfd1,1187,Interesse no Produto Ref: 1187,86703.44,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
aea2f688-b078-46da-92cb-97a048a59576,6635,Interesse no Produto Ref: 6635,159545.64,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
9e7ebff4-4ea0-484b-9cee-9640f8f7b76c,8494,Interesse no Produto Ref: 8494,84506.48,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
1c52f164-b505-478e-8a80-2374fa536b47,5860,Interesse no Produto Ref: 5860,189202.14,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
c9157001-de8e-4b32-82de-52b0c5bfde16,6575,Interesse no Produto Ref: 6575,93222.94,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
2c3311ae-8373-42d4-90a1-8baf88251947,6549,Interesse no Produto Ref: 6549,144591.92,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
b634f2bf-3f74-4dba-acf8-e5aee7b454b9,8605,Interesse no Produto Ref: 8605,52309.66,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
cbda2e4d-7c43-4e56-acd9-fde1d13ae315,5848,Interesse no Produto Ref: 5848,78003.34,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
c7ed7705-c41e-4e41-aae3-b8f4d42199bc,1387,Interesse no Produto Ref: 1387,55195.89,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
70d95a01-3ad5-4572-8155-8cc100ec11de,5603,Interesse no Produto Ref: 5603,90632.78,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
0624f5de-1d02-4f23-919c-25cbb64a916f,2189,Interesse no Produto Ref: 2189,148460.22,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
f63e8bb2-cb40-4e7c-bbc1-7873eda66e11,2955,Interesse no Produto Ref: 2955,38237.92,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
5e45ba38-4750-4c72-8fd5-1539235d603a,2279,Interesse no Produto Ref: 2279,51406.35,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
cbff5c51-6730-4b1e-abfb-6dff1b25295a,8905,Interesse no Produto Ref: 8905,38151.45,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
da500e56-47bd-492e-adb2-ac2c4aa9d081,2232,Interesse no Produto Ref: 2232,95721.18,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
fdf303f7-c084-4045-9ee8-741adac152b3,4834,Interesse no Produto Ref: 4834,34151.22,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
88770a40-9b63-49b6-ae09-9d2043b9c237,6417,Interesse no Produto Ref: 6417,41491.06,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
6c6665a4-4e5b-4f2e-bf54-43e68ebadd4d,3460,Interesse no Produto Ref: 3460,51192.57,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
9de1fb6e-5848-4f77-8273-5e164f5d7c56,3358,Interesse no Produto Ref: 3358,42446.04,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
9ad69a24-29be-4d35-b25e-1cdc509c56f8,1867,Interesse no Produto Ref: 1867,81704.90,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
6c253d6e-20fc-4aca-b475-b25d6931a2fe,6719,Interesse no Produto Ref: 6719,62491.57,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
bbaeeef2-ec97-4645-a124-7228187fd2f1,3984,Interesse no Produto Ref: 3984,75579.68,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
75f1b9c8-9926-4196-9108-f5094765050d,3738,Interesse no Produto Ref: 3738,194606.26,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
99010b71-1f82-4bb9-af71-4bc8efbe54b7,8674,Interesse no Produto Ref: 8674,55701.96,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
aca8624b-a856-4c72-a363-81deabad3ea8,3360,Interesse no Produto Ref: 3360,138038.72,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
e342a79d-14ee-4099-b543-851d6de95305,6665,Interesse no Produto Ref: 6665,58282.25,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
27482596-484d-4565-9f8c-fffede63be99,2618,Interesse no Produto Ref: 2618,90139.25,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
9a192d72-2f83-4a8c-a39b-1ef2027422dd,8134,Interesse no Produto Ref: 8134,81529.28,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
0b0e5b24-2d12-4bf9-bbe2-4ca744da3633,8775,Interesse no Produto Ref: 8775,154613.68,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
e908b698-0b3a-40c7-bbd3-86c660ee5b53,6054,Interesse no Produto Ref: 6054,189781.24,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
2a7e37b1-688a-44fa-9172-ccc7285bd461,3533,Interesse no Produto Ref: 3533,68777.65,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
82b06104-6450-4e89-8c01-c1ccf1229491,8515,Interesse no Produto Ref: 8515,79426.19,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
6c705ad6-29f5-49b2-a081-da23f326ecd9,7335,Interesse no Produto Ref: 7335,73445.85,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
3a67ba97-cdcc-4c9e-81f8-9ea5584e2068,8725,Interesse no Produto Ref: 8725,179814.43,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
23c10ed9-eaf9-4f3b-b783-fffc7a2d1922,6792,Interesse no Produto Ref: 6792,116505.31,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
ec3dfd0f-ba61-4ac7-8853-d53100bfb0b4,2534,Interesse no Produto Ref: 2534,96781.75,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
33a0db7c-b83d-4c50-9076-6f3a3cf4789f,6870,Interesse no Produto Ref: 6870,153412.83,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
6a54d16a-eebb-4a52-80c3-6711fce017c9,1979,Interesse no Produto Ref: 1979,83676.12,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
91f5673b-f97a-4511-865d-7a0118d736cd,8195,Interesse no Produto Ref: 8195,102711.18,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
8a946ebc-8b44-4e34-8401-61f913cb55d4,2235,Interesse no Produto Ref: 2235,142861.85,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
6c3dd043-b19a-4f41-993b-f9bdd13c8270,8276,Interesse no Produto Ref: 8276,67269.98,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
24226b55-919c-41c3-8e51-38c8de867087,3700,Interesse no Produto Ref: 3700,75164.78,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
ea776006-444e-4b4c-8a52-727841e4efec,5967,Interesse no Produto Ref: 5967,43640.98,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
da8eaa59-d600-417b-a9af-ab6f2aa3ac06,4945,Interesse no Produto Ref: 4945,90449.43,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
ff2e0d46-3db3-4c02-ae52-3c3bc9b11290,5812,Interesse no Produto Ref: 5812,71130.99,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
55fbbdc4-fb92-4d11-ad16-1c51f742e2cc,7479,Interesse no Produto Ref: 7479,70091.61,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
eafd1985-dc77-44d8-9f32-62c60e515501,8131,Interesse no Produto Ref: 8131,44109.21,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
5c540e0e-dc10-49f9-9fe4-781c65b4d716,5995,Interesse no Produto Ref: 5995,153942.37,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
12359ae2-42e2-4719-866b-d2a0ef517b6e,4094,Interesse no Produto Ref: 4094,68969.66,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
5ec34302-6d66-4da5-a700-385b420400c4,2396,Interesse no Produto Ref: 2396,53436.99,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
820b9e94-38d8-4999-a042-0829e31f39c1,2867,Interesse no Produto Ref: 2867,104026.77,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
e5fa6cd0-73a9-4d26-bb65-86ba380c4aca,3986,Interesse no Produto Ref: 3986,58488.35,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
894660e0-bff9-469b-8279-aaf8e37ea57b,3498,Interesse no Produto Ref: 3498,55176.87,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
1fd6f534-3c71-41e1-9e2d-4bcabb147fea,1974,Interesse no Produto Ref: 1974,115239.08,True,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z,,
