id,source,status,is_active,customer_id,team_id,attendant_id,interest_item_id,created_at,updated_at,created_by_user_id,updated_by_user_id
633a9204-709e-4986-9397-7871dc522e13,Mercado Livre,new,True,3fd7c1cd-e6a7-4343-8c23-6b7d20b8bf0e,,,5358c879-ed9a-47bf-adb5-2c0e2a10bfd4,2025-08-28 14:03:35,2025-08-28 14:03:35,,
d9e436a7-eba9-4451-a500-18fbdd27b61f,Mercado Livre,new,True,916f993d-20ba-4427-884b-e31a182728fe,,,8f2f3add-e50c-4012-82ed-4e702a10c43a,2025-06-11 01:20:35,2025-06-11 01:20:35,,
dc73613f-e3a9-4a8f-ac37-d07ea15012fa,Indicação,new,True,f825715e-7891-433e-9dce-2bb67c4c8952,,,d82b2c62-a00a-4fa7-83a6-4366a75df697,2026-02-25 15:45:35,2026-02-25 15:45:35,,
fae6422b-8124-498e-8789-2c81b3ff620e,Facebook,new,True,65ade585-8bd2-4c17-a870-77451885528c,,,320013de-bfe6-4eec-b6e7-14972b6af740,2025-12-01 03:53:35,2025-12-01 03:53:35,,
7140f8a2-8074-4f25-baea-bc7908aea6f3,Mercado Livre,new,True,d43e60e3-7a39-4d72-8142-f3bd7d6adcef,,,9cc6aab0-208b-451f-b603-6290b9ec112c,2025-03-28 07:30:35,2025-03-28 07:30:35,,
3e1a664c-dae2-4f41-ad94-058ed129caeb,Mercado Livre,new,True,f94d76eb-8c7e-47a6-b6cd-502b3bf2a0dd,,,0f36a473-b68f-4e99-916f-d7ccd9222a3d,2026-01-06 04:07:35,2026-01-06 04:07:35,,
f9e752e3-cde7-4bef-9bd9-9ea73c8d4c9c,Loja Física,new,True,04f224e2-69c9-40bb-87ee-206d68facd0a,,,120ca2cd-d411-4ded-9876-1b017680154a,2025-12-18 02:17:35,2025-12-18 02:17:35,,
1e202ca4-649a-4646-8fcf-658fdd418f04,WhatsApp,new,True,1cf5098b-9b35-431e-89a7-36fcdc7876e9,,,10fd4d5b-b832-41c8-803a-3cd4268dd437,2026-02-18 23:32:35,2026-02-18 23:32:35,,
f574156a-2754-4366-ba44-f50f88243856,Loja Física,new,True,197a6ee7-b201-4894-9c4d-ecdf78b7e4a5,,,af3ecfc0-5665-4600-a8d2-477726a8a3bd,2026-01-12 13:04:35,2026-01-12 13:04:35,,
fc163076-faa7-4824-8be7-ceedd4c3d4ec,WhatsApp,new,True,07288c86-5aab-4e32-a3c4-8250f0959f8e,,,999634d2-ac5b-4014-bbe8-7142d9213aa1,2026-01-02 08:08:35,2026-01-02 08:08:35,,
8f8df4e9-d04f-4175-abb0-7697e687c0f6,Instagram,new,True,2e770d5b-c037-466f-84e9-b4ccd6eced54,,,99ea061e-9862-43a3-9e10-901c60061411,2025-03-26 03:09:35,2025-03-26 03:09:35,,
02b07a38-a80c-4f06-9f3f-be0340a1efe4,Loja Física,new,True,a655c970-6367-45f9-b0ca-529d5a6ff790,,,ee172de4-72af-4143-997a-eaa8f28d27f6,2025-06-28 12:35:35,2025-06-28 12:35:35,,
f2bf9936-211d-44c4-95d3-77ccd7adf3fa,Mercado Livre,new,True,7d365bb2-9636-4081-9743-9f3734c46bf3,,,4284f73d-2eed-487c-8b38-e9be32033ec0,2025-10-04 16:50:35,2025-10-04 16:50:35,,
ccb45490-08fe-400e-8a52-0792ad3194eb,Facebook,new,True,f283c072-9402-4332-a148-ce351a3c3f4d,,,70e1e67e-a8f9-4e9c-8c92-c3d34aa92d79,2025-07-12 04:28:35,2025-07-12 04:28:35,,
69ee1d71-3e67-4192-870f-f67157a8b1b6,Instagram,new,True,f2f870a9-d60a-4581-89a0-3a2b771e5bb1,,,d476ca65-8786-465a-997c-995700e4a2da,2025-06-22 12:53:35,2025-06-22 12:53:35,,
5a41b1ad-98e1-4145-98cc-bcda1297e4d7,Facebook,new,True,aa7c7936-82d2-40b5-ad4c-a25221b7ee1b,,,6cb6e741-0a09-4744-af36-39c22d0f69ab,2025-11-05 00:02:35,2025-11-05 00:02:35,,
3d157e6d-eb8f-443a-9bfe-4dfd368410d3,WhatsApp,new,True,d04d7442-599a-4326-bc13-0d794db70976,,,e409fb1a-f64a-4b51-bdef-4c2ceef014da,2025-04-21 15:25:35,2025-04-21 15:25:35,,
181e5fc5-6f7a-4a3f-8773-87297b230d91,WhatsApp,new,True,6e97d19a-160b-4e0d-b4f1-3370587902de,,,733314d6-0f3a-4530-b56b-52286554b476,2025-10-23 21:28:35,2025-10-23 21:28:35,,
d2a0f08c-6554-4396-808d-0543ec562278,Mercado Livre,new,True,0a05fd17-7eeb-43bb-95a4-561122f0f3d9,,,edbbc45f-072c-41e4-be46-82ed90017814,2025-05-03 20:25:35,2025-05-03 20:25:35,,
d96548e9-2866-47fb-bdb4-be3f0a245cf7,Mercado Livre,new,True,b1ae2b76-c805-468c-a099-7033f6bcfaab,,,4591666e-7559-451b-b631-1dbde0487233,2025-08-01 18:57:35,2025-08-01 18:57:35,,
45faffa6-6aca-41dd-aaef-9cd4c89a2d78,Mercado Livre,new,True,25fda426-f99e-4201-8266-d8981d581aca,,,87f810f8-2883-4996-b8fd-62d9f3083f6f,2026-02-12 00:12:35,2026-02-12 00:12:35,,
ddd2bd2d-d0ed-40ae-90ea-c453e3d2b39a,Facebook,new,True,90f72f64-4585-4f64-b146-421dff0a781b,,,140aea35-1c4f-45b0-a5ed-7ec4b9231f89,2025-09-07 05:48:35,2025-09-07 05:48:35,,
b44d6efa-b505-4e2a-9038-9838bb4c2df3,Mercado Livre,new,True,9d23a768-1e74-4ec5-9cb4-7080d7370f22,,,ee0b7afd-c5be-4891-b087-12b4fda307ec,2026-03-03 19:39:35,2026-03-03 19:39:35,,
44149e75-3f3a-4cf4-82fe-8dc1b05d37b5,Instagram,new,True,a93c1a2f-dd69-4733-aa44-fb97a6c3aa12,,,b689bea6-ab9d-4f41-9736-9fa3fea68541,2025-11-15 02:09:35,2025-11-15 02:09:35,,
0115f5f5-16c0-4362-a45a-53f8c2ac697f,Instagram,new,True,b0d4b2fe-919c-4d5c-8a79-4d15981d0633,,,32611159-5ebe-44c9-b503-7e70e150b9be,2026-01-21 02:13:35,2026-01-21 02:13:35,,
e702b541-34bf-4ae4-9362-6793ad6e104b,Facebook,new,True,82ee828a-2a2d-4e88-80de-c40f79f4cfc4,,,c2cea8de-f523-4877-afb6-041d53a7d81c,2026-01-14 01:55:35,2026-01-14 01:55:35,,
10d37551-8fca-4a0c-97a9-64e4410b4ebb,Indicação,new,True,b04576e9-36cd-4837-b60d-373b7644ea68,,,75da2ee3-35a9-47c2-a72c-8c55e87bc22a,2025-07-14 06:25:35,2025-07-14 06:25:35,,
38d7ae86-8d6d-4024-9997-10e837e49530,Mercado Livre,new,True,7302876d-6449-4f89-970c-914ff94b2b74,,,619999b6-89f5-4d22-8d85-0eefc6541e09,2025-08-03 16:48:35,2025-08-03 16:48:35,,
58625cda-3082-4bd7-885b-ce1fe1205ff8,Facebook,new,True,4e0af831-0dc3-47af-8733-0d623f68c895,,,d0fb67f6-e2c6-4d89-a1b8-82eb2e55dfb8,2025-05-30 08:11:35,2025-05-30 08:11:35,,
a2e5f6cb-2324-459f-b5bc-ff54149f19a0,Mercado Livre,new,True,3b2e8e84-cb45-41ba-b7cc-8d60f5370b42,,,f29aebbf-9dc8-4a30-8452-0c420607f2db,2025-08-04 06:43:35,2025-08-04 06:43:35,,
d0f2c22d-5d20-47b8-9497-696edc91bb6d,WhatsApp,new,True,3b8a83b8-ce48-4d5f-b494-d67657dafb7a,,,15164f2e-bb8c-426a-a45a-73881ae69591,2025-10-04 06:37:35,2025-10-04 06:37:35,,
eaac28b7-dbc2-4056-8b67-c8fce9554b96,Loja Física,new,True,f2dd0baf-afed-47f4-89de-c5f316a704c5,,,0f7f7ea1-3125-488c-a3e8-60fd306ad6af,2026-03-04 07:53:35,2026-03-04 07:53:35,,
bab5b00f-95dc-4fd6-81a1-78f757fe4685,Indicação,new,True,b1349b95-a6ff-4133-951c-fd2d03040bbe,,,db4acd8d-2d6f-4f1d-afe4-4c32b4cadb01,2025-08-13 08:22:35,2025-08-13 08:22:35,,
9c3cbfd9-11a5-4ca3-b9b1-253fe0ae6da6,Instagram,new,True,08abdf7c-1f6f-491e-8fc5-bb4aa962f90f,,,a54e4233-35ef-4559-9092-882cfba90145,2025-06-23 06:47:35,2025-06-23 06:47:35,,
7e10a285-3647-43dd-b6dd-336e8018ef3c,Instagram,new,True,0a4c9a38-a024-4462-8010-1acc03578b4f,,,f5156b9d-4670-4b51-9d8f-c10fd959b345,2025-05-02 14:07:35,2025-05-02 14:07:35,,
ff8e46f4-e2b7-4ef3-ad16-e44f3627cca9,WhatsApp,new,True,8599ec94-3a83-44b2-90d8-86daaac255cf,,,5fce32e5-04ca-4ee3-af7b-c5781f710d08,2025-08-18 13:04:35,2025-08-18 13:04:35,,
bf647fa5-1f15-4390-9e29-70ef0dc78738,Indicação,new,True,7dd2032b-ce00-4e6c-9b68-8734175e21ec,,,0cc3482b-f29e-4869-a0af-504597a497de,2025-08-07 06:33:35,2025-08-07 06:33:35,,
3a22cec7-ea02-4bfc-bde0-bf04b467a369,Instagram,new,True,48ee443c-c6cb-40b2-a26c-789119f77c1d,,,d047cbac-533c-4fd1-a286-eee49e048cbc,2025-11-28 23:34:35,2025-11-28 23:34:35,,
d7ffa7c0-af7f-4674-8fe9-1e06cc6157f7,Indicação,new,True,21bea270-d661-431b-a9f6-eb8d507b34cc,,,ddbb5e89-cd5a-4e30-8ddf-865ebd595d1e,2025-07-08 15:04:35,2025-07-08 15:04:35,,
3fb35d63-4476-4426-8b4c-847c8bf8ffaf,Indicação,new,True,01c81bd2-2f58-4be5-8e12-77d71cb10317,,,f9641844-96f1-4342-b8c6-17bcec357935,2025-09-01 17:39:35,2025-09-01 17:39:35,,
4bb9d19d-14c2-47d9-84ef-9990e93d2d16,Mercado Livre,new,True,df60092e-87dc-4e5a-8eba-5a8655a144d6,,,16589be3-e35a-436b-87d7-8df371fbe755,2025-06-12 17:05:35,2025-06-12 17:05:35,,
a7698046-1427-493d-8cc2-a459f52149c0,Instagram,new,True,b406e443-b922-42ca-b6f3-c69cddf2e273,,,5f3d8b3f-2293-4ccd-947b-adc42309cb97,2025-11-08 09:25:35,2025-11-08 09:25:35,,
83df8757-ca66-4ba6-ab16-812699a38362,Mercado Livre,new,True,333e7d59-8c30-4c85-ad15-ab265d4c4253,,,32751deb-ab71-490b-8fde-f14f87d82965,2026-02-17 12:54:35,2026-02-17 12:54:35,,
56870053-8d62-4eb7-bb57-bce71dd2d473,Mercado Livre,new,True,fde6c693-d91f-41ef-8ffb-bdd5ce6324b1,,,2dadfceb-454f-42d8-af05-7d29a4f483e3,2025-12-27 10:58:35,2025-12-27 10:58:35,,
2ff56767-6cd1-46c3-b24b-e108cda5de3e,Indicação,new,True,dd0167c4-b5dd-4d41-8195-c6ca9225fddf,,,c29bbd81-1740-44fb-a6c0-95f3a82ad314,2026-02-02 08:58:35,2026-02-02 08:58:35,,
d0e51f3c-5e6c-4ecb-bed8-25397205814c,Instagram,new,True,1b424a85-2d26-4616-b56c-2d1d68ddaad3,,,4acdfea2-d77f-4c0a-940e-72e3b87ed7ef,2025-11-26 15:38:35,2025-11-26 15:38:35,,
fac16351-f12b-4366-aac0-7c189942e92b,Indicação,new,True,706e16c6-8bec-4bd1-bffb-15e6cba4be69,,,d896d4dd-1e0a-492a-b36a-d1a9f86a8de8,2025-10-02 13:17:35,2025-10-02 13:17:35,,
31e26d1c-58ca-4f66-b2c0-4523c58f6940,Instagram,new,True,e4798f23-c071-4b7d-8f5b-568b03aee49c,,,5e1f06af-a57e-4fc1-9625-d58a8b39ea13,2025-08-29 10:27:35,2025-08-29 10:27:35,,
ef492e0f-53d0-47c3-97b6-724a4e117c29,Mercado Livre,new,True,f64c0d95-b455-4c20-8731-9823084808d6,,,9884b931-d525-494d-b383-45a881d19cb4,2025-09-11 19:57:35,2025-09-11 19:57:35,,
83611eec-ac22-4784-8af7-f3464aad05c8,Facebook,new,True,ab976531-7670-4fb9-8f39-908897bbace7,,,0344374c-18e1-4980-bfff-0ac676f0f19b,2026-02-09 06:09:35,2026-02-09 06:09:35,,
1381d7ae-5267-44b6-a315-12b1e37e5938,Mercado Livre,new,True,a351f155-e97c-4006-94a5-c6e097e9d241,,,ef53c646-022c-45a0-b6bb-3f3ad929b9ba,2026-02-27 10:23:35,2026-02-27 10:23:35,,
94ba21ce-1407-41c8-9f24-084a00e6d9a0,Facebook,new,True,9c87efe7-a9e2-4af0-983a-15534b4d3b61,,,66f2ed73-9e29-47bf-9ed6-adb8103565d5,2025-04-13 11:37:35,2025-04-13 11:37:35,,
395def66-3f10-4c5e-ab66-e52099bf341d,Facebook,new,True,ad1c3081-d6d0-4371-a383-6e8b11247414,,,1e60446c-d30c-4015-9998-76dee3dbda05,2025-05-19 09:43:35,2025-05-19 09:43:35,,
48a066f8-707d-4dae-992f-b143f330a2e1,Instagram,new,True,dbe0dbae-d6cc-4765-b7b7-f1737938ce5c,,,7db17210-2a57-4cd8-a242-c2401f540186,2025-06-04 18:57:35,2025-06-04 18:57:35,,
357eb0d3-ad1c-484d-966e-873081b34217,Instagram,new,True,e45cbc37-d20b-41a5-b132-089a195265a9,,,2eda5eeb-62b8-4b70-b314-08ecc6c00813,2025-12-27 09:03:35,2025-12-27 09:03:35,,
1f047113-43f7-4150-b580-9bcead8ca5c5,Indicação,new,True,a9f0f300-88d6-4e6e-8737-1d84923e4575,,,46ce6596-7221-462b-965e-95de611c97e2,2025-06-17 20:19:35,2025-06-17 20:19:35,,
9131db49-5ff6-4fcd-9eb1-e3cf435646d6,Instagram,new,True,909b17c6-d1d8-4f3a-a3a0-01733c134b9e,,,2f08864e-34a4-410b-b572-0837eb393570,2025-05-01 21:24:35,2025-05-01 21:24:35,,
6bb697bb-63db-4829-ac1a-2238a6bfc61b,Facebook,new,True,484dbf58-c665-4cab-8662-d60fa4deab65,,,178e86f4-63ff-4de0-b850-15d18abf7855,2025-12-15 22:48:35,2025-12-15 22:48:35,,
856ebec3-7137-46c9-b8f9-18bd90949f69,Instagram,new,True,95594fa8-1b71-4133-98fb-b1672d8dde0b,,,168ff3cf-2b32-4faf-bdff-cd6fe82da1c9,2026-02-09 00:06:35,2026-02-09 00:06:35,,
e381bc86-131f-4003-ad31-1becc25b3268,WhatsApp,new,True,62267f66-3db2-46ff-9c80-908b50b3cc87,,,06313ed7-c69a-4c9c-a44c-30373af05d85,2025-03-28 03:44:35,2025-03-28 03:44:35,,
0187e93f-a444-4d0d-a4b7-e2e707f4efbb,WhatsApp,new,True,5f92251c-370f-4b7b-9b1f-a8cd73292875,,,4d70ac39-11c8-4ef8-81b3-8d4e736b3e98,2025-11-18 04:37:35,2025-11-18 04:37:35,,
6cb15bc2-5ac7-4457-98f0-2e6a6f4d3867,Indicação,new,True,6847c6d3-ebc4-4f07-aa43-978c3db366da,,,168ff3cf-2b32-4faf-bdff-cd6fe82da1c9,2025-10-09 20:57:35,2025-10-09 20:57:35,,
af3fe5dc-6ddd-4dec-a1a5-5b47109993ff,Mercado Livre,new,True,fb8b0093-59bb-4741-bb1e-c7b5c26d5815,,,f07bfbd0-a41c-493e-835d-43692c663439,2025-04-12 01:52:35,2025-04-12 01:52:35,,
c12c0ab9-b6cf-4c1c-bd43-c0972b04f05c,Facebook,new,True,e085b199-0af0-41e6-866b-1d23edfdd88b,,,38dba2fb-4d1d-4fcb-b292-d725b924ecb6,2025-05-25 06:36:35,2025-05-25 06:36:35,,
499f6800-fc65-4fec-9ca7-f95c2402cf50,Mercado Livre,new,True,d1cf246a-8a37-4ac6-9cce-d93bf7776be9,,,cf553522-2ee8-4979-96bc-13cf69b12287,2025-07-12 15:26:35,2025-07-12 15:26:35,,
78190a71-e1ff-45ba-b956-bb47cf7ad190,Facebook,new,True,c500137a-c59d-44af-b6da-2b7c4b2a61c0,,,8a6e720b-7055-407a-b7b2-a5699449aaa1,2025-09-16 15:27:35,2025-09-16 15:27:35,,
cdf9dac8-3c52-4962-a7c7-856348ef6c9d,Mercado Livre,new,True,0e58077f-7dcc-4787-b438-d39b5cbd8ac5,,,27f53824-97ab-4341-9fc7-e4f8ed89cfca,2026-03-05 18:07:35,2026-03-05 18:07:35,,
f92fd502-e366-4911-a8ed-9813e95d0911,Indicação,new,True,e65f91c5-33a3-4c33-ac9a-96168092bade,,,8e1338d3-e0d0-4858-9d43-a8952f6a7868,2025-09-26 22:01:35,2025-09-26 22:01:35,,
03a0a80a-9474-4ae9-bd77-083f5730c49a,Indicação,new,True,46f43b8e-218d-4e9b-97cb-c5c6485e092d,,,0559ee91-b3f6-4667-b682-5daa014b2b50,2025-06-03 19:47:35,2025-06-03 19:47:35,,
cce06cab-b364-44f6-940b-1a028514ff89,WhatsApp,new,True,501bb370-80b9-4aa8-9b93-115f91dfe277,,,f5ef262a-bf5b-4840-9056-eb2c0848ede1,2025-07-01 02:51:35,2025-07-01 02:51:35,,
b49f1983-b6ba-4031-92a9-823e245b8ec7,Instagram,new,True,5952b582-dc7d-42f0-ba45-3e8d7f69067c,,,74991bab-6471-46bd-a0c1-2ef859aa9c5a,2025-05-02 03:47:35,2025-05-02 03:47:35,,
9fb944ef-6b87-4bb4-a039-a372169175f3,Mercado Livre,new,True,531b2e41-fe73-4ff5-b015-5bf0a51eb7dd,,,68bdcc27-c7ae-4065-9392-11f39ba29ab0,2025-09-26 11:07:35,2025-09-26 11:07:35,,
f9c1aa2a-bc6e-4b50-8a04-74be90a04d52,Loja Física,new,True,baa866ec-da71-4ea6-a047-f3a827b5a3e9,,,21530619-12b5-422b-a53f-63ee9c4c3a68,2025-03-30 19:20:35,2025-03-30 19:20:35,,
baba6426-5afb-434d-8b54-b421c77d7656,Instagram,new,True,62d54197-32b4-4d72-a86d-d77edb7e9e3f,,,7f8d30b7-ae7b-42e3-ada3-b070666fcd53,2026-01-30 00:49:35,2026-01-30 00:49:35,,
64651865-f0f6-473e-9063-322eb2b3ef41,Facebook,new,True,6d4efbe9-ece1-4a80-bd39-07b0500b5d47,,,3168346a-d22c-4940-b5a0-4f0409d6d80a,2025-09-04 21:50:35,2025-09-04 21:50:35,,
f3be79c5-2f4c-474d-ace8-ea48707c5e9f,Indicação,new,True,9464fd1a-b864-4301-ae23-eb6ca2e21837,,,8d6b09dc-d07a-411f-a6c7-26c5914e4b70,2025-12-04 04:10:35,2025-12-04 04:10:35,,
81b19e7b-5c1a-4ccc-bbc1-a647b4b07d31,Loja Física,new,True,1adc4aec-d188-4cdc-b684-1cf810ed1c06,,,59460a61-b57e-4209-9a34-0ded560ada1d,2025-09-13 23:26:35,2025-09-13 23:26:35,,
efface97-f1b8-483a-a9aa-d441c0afbc23,Mercado Livre,new,True,6bd76685-4a61-4f8b-b26b-348c650886c3,,,b299c600-e04a-49a0-b816-f1fcceb3b468,2026-02-27 17:15:35,2026-02-27 17:15:35,,
645cb4e1-284f-4159-8be4-fdfe4f10f554,Loja Física,new,True,bff5a6ff-aa80-450a-9953-168524e341d2,,,61bab137-b5dc-4ed9-b15a-50a41d1aacbf,2026-02-08 10:01:35,2026-02-08 10:01:35,,
61412fce-2fca-4d32-bc18-1fb5189b1b67,Mercado Livre,new,True,5139e6d5-338d-4eac-987a-daeaed16bf4b,,,36796efb-2056-4018-ae3b-825f8e2a5069,2025-06-27 09:20:35,2025-06-27 09:20:35,,
3bddc213-4b2b-4ee3-bbab-2fd5f1f3f012,WhatsApp,new,True,0b5cb712-b37c-46e7-a645-f5c800ed359e,,,84f0c088-a9b7-4e48-b620-8a3cc3367b31,2025-12-08 01:24:35,2025-12-08 01:24:35,,
7cf92f59-9a3f-44d6-895d-639ab86b92b2,WhatsApp,new,True,8f2d06c4-2ee1-41b0-8ab7-e963c8bae23a,,,9e9c9ab3-39f9-474e-b754-e5ff4210df43,2025-09-12 12:00:35,2025-09-12 12:00:35,,
d79889bd-a84f-4f04-8cf0-43be79e34dba,Instagram,new,True,82d90ffc-4800-4da9-9515-4b6842789e6b,,,a3b31442-2984-41c4-bf23-bc933bf36a5f,2026-01-24 15:34:35,2026-01-24 15:34:35,,
fedf1924-1c08-49a9-b0d5-2b10e36494af,Instagram,new,True,c0ba4db2-06ea-4866-bea3-533ad1da7e88,,,68a2d543-de87-41a4-a943-0f749a97fc94,2026-02-27 19:03:35,2026-02-27 19:03:35,,
754070f1-08ba-47ca-8834-77b30b49df87,Indicação,new,True,d8a1d7cf-e77c-4243-8e93-4cd5ec217b59,,,ceb45552-35f4-417f-ab7d-b67b99fa671c,2025-11-16 02:52:35,2025-11-16 02:52:35,,
c7479d00-1d9b-4601-895c-82ecb9a1edf3,Indicação,new,True,908aed18-e017-49de-bf4d-d9eb195998b3,,,1f77f28b-ae01-4ea7-9028-154648213f85,2026-01-05 09:46:35,2026-01-05 09:46:35,,
9328f9ab-39f9-4ee7-a3d5-34411ce34579,Instagram,new,True,cf74e119-57c6-4dce-9e6d-36b5e752a759,,,387680b3-b639-42d2-8262-e916333e96a4,2025-06-26 03:21:35,2025-06-26 03:21:35,,
21a7875b-8627-4d04-aac5-907432765749,Indicação,new,True,40b3f4f9-8370-4725-b5e3-951effa99e93,,,c0ae97d7-c0ee-4daf-bc3d-9f9b3646fb62,2025-04-01 02:32:35,2025-04-01 02:32:35,,
b44e4ba6-067d-4486-8429-1b2c6ea90b0c,Facebook,new,True,77041281-0650-4ab4-9441-2b1c8cb189e6,,,a75bc7dd-c9e4-4c27-89d8-b9e97cf884fd,2026-01-19 21:43:35,2026-01-19 21:43:35,,
bb1b13d8-46d9-41fa-bca7-3114a5aeb6f3,Instagram,new,True,c1bd9907-883e-4c7c-ade1-048f13732758,,,753b57fa-ff69-46c6-9d48-1c6a17c37755,2025-08-18 07:55:35,2025-08-18 07:55:35,,
581cef85-bdba-40b9-9b59-0cf7bafb7a23,Loja Física,new,True,bea5ef67-59c6-4366-9455-0e2513f41acf,,,1f0f2419-3de1-48da-a37a-2f9580a20245,2025-10-15 11:51:35,2025-10-15 11:51:35,,
2cca0150-912d-407f-ad82-73c6f5e703a3,Loja Física,new,True,606b62f9-93b0-46f5-83d4-6beaea6f1e96,,,adeb2f4a-2850-48ee-8a46-9cc430cbd863,2025-07-17 23:09:35,2025-07-17 23:09:35,,
526a491f-cb2f-4e82-b3ef-52976ad146f5,Facebook,new,True,ef8c4b68-1e6c-4a4d-a421-5e3066863b22,,,ec896625-4e65-4ecd-9c6d-687d1ed11600,2026-01-25 17:40:35,2026-01-25 17:40:35,,
6e9a8825-0120-4329-90eb-ef45e0abb9c8,WhatsApp,new,True,033286ac-878c-47cd-8f87-6b7dbc543111,,,95348346-5394-4a7e-9f2f-bb8073275c48,2025-12-20 22:55:35,2025-12-20 22:55:35,,
083828af-c1cf-4e13-825b-0e4756b97b79,Loja Física,new,True,b0f5acc1-77e8-454b-ad9d-2bf1ec293c3f,,,3b61985d-785f-4fb7-94b0-c9ca6cc715b4,2025-05-14 14:32:35,2025-05-14 14:32:35,,
2e8b7893-67a5-417c-acf3-647a2ce7b59c,Instagram,new,True,df3443e7-192c-49cc-87e1-028c96c92c69,,,7a8eccea-3f5a-4059-8900-d30bcf0fc92a,2025-08-08 14:51:35,2025-08-08 14:51:35,,
43c6e4a2-6f45-44e7-b677-5f88c1958dc7,WhatsApp,new,True,d0f2d9c0-0f2d-45f1-b975-0b6e1d5d6a4c,,,c61d88f7-f73a-42af-a85b-566cb754a9aa,2025-07-22 05:18:35,2025-07-22 05:18:35,,
3318e497-7de5-4bda-956a-aa577d5e4972,Facebook,new,True,84ca201e-ea1a-4d1b-90c5-a3e6b5556e5a,,,020a76e2-5967-43fd-ae79-29a8ec110f93,2025-08-22 07:34:35,2025-08-22 07:34:35,,
80d0dc9a-5c47-4d18-b809-31f6fab80424,Instagram,new,True,185f03d2-3714-40f7-a0f7-92082da23ab4,,,9fad4f76-4db3-451e-9111-3d6e2fb72065,2025-10-23 01:45:35,2025-10-23 01:45:35,,
9f80b5c7-b749-4c2e-9022-d35a5597ca88,Mercado Livre,new,True,9635e2ab-eed6-47b8-a61d-f7adceee6bc3,,,55510796-1770-40bf-97fb-18357680a2af,2025-09-19 17:05:35,2025-09-19 17:05:35,,
385c05f3-fae7-4e68-a71a-508533bf5563,WhatsApp,new,True,2fa274f3-6a1c-42bc-9383-d893b6ac59ae,,,5d099973-eb31-4ae3-b17d-162702ad00c6,2025-12-01 23:31:35,2025-12-01 23:31:35,,
283b61ce-cdde-4649-ad79-663141f20b3c,Instagram,new,True,af1e2119-e24a-4252-b6ac-8f6cc803f53b,,,204f08fd-7765-41c8-b7e3-00b5fa5151e1,2025-12-13 00:20:35,2025-12-13 00:20:35,,
af67e79c-f9ff-4285-8641-9700a556a9ae,Facebook,new,True,2340dbf6-580a-4ef5-8ed5-9cf6053c629f,,,5308d03c-03f3-439a-9850-80929c596f1f,2025-08-15 08:02:35,2025-08-15 08:02:35,,
81c8c8bd-be6a-438f-a330-8646071539ac,Indicação,new,True,9fedb58c-fcf5-4436-9ecd-085305d77805,,,4fc3edbb-ecdf-4919-b394-0a711477e3f4,2026-01-17 13:58:35,2026-01-17 13:58:35,,
8d7fe143-56ff-4723-978b-e4c833d701ba,Instagram,new,True,d88d88a1-0ce4-4edc-82c3-0ec61ad0715d,,,163866b1-9700-4e0a-8a00-adcae9019e4a,2026-02-25 01:58:35,2026-02-25 01:58:35,,
58793047-6c3f-43ef-b553-3bcc3bc427f0,Facebook,new,True,f6fd0e10-d8f5-4ff3-9c12-f90becdb53eb,,,f17322f4-db93-472c-8fb7-c1f30da70598,2025-11-15 03:03:35,2025-11-15 03:03:35,,
e26fe70f-79a6-412a-be4f-27b9a34cac5d,Indicação,new,True,74af230b-e930-4dc5-a083-fdbdfa16138c,,,aeda19c0-42b5-4e77-a8eb-7f8601ae44c7,2026-02-25 05:31:35,2026-02-25 05:31:35,,
db1bb91b-028b-44db-847d-5988bdf2f904,Facebook,new,True,c2a2f7fd-ffec-4c8f-b99b-5ce6710032c5,,,b9b04dd3-55b2-42be-9073-e7000e4a086a,2026-03-06 05:55:35,2026-03-06 05:55:35,,
934b3703-7683-4ace-a7cf-f1bc63909c2d,Mercado Livre,new,True,5d765e0b-2189-4d62-96b9-899f13428cb0,,,42bc70ff-d1f4-4953-9263-12554ee75fb8,2025-10-14 23:23:35,2025-10-14 23:23:35,,
230713bc-533f-41b3-8a7e-90738dbda1a7,Loja Física,new,True,956682b9-0fae-4677-866e-83debd38daaa,,,cc52b405-d870-4031-9baf-c47a4c155425,2025-07-08 01:06:35,2025-07-08 01:06:35,,
001201c3-3852-4816-a194-0361ce5522a7,Loja Física,new,True,db907300-75db-4dcf-a78c-141379060248,,,c09fd194-2766-4dee-8df2-08794911dcba,2025-08-14 18:27:35,2025-08-14 18:27:35,,
3cc70cc5-98b9-4ff3-a788-27af2619ba0c,Loja Física,new,True,fd751802-f1f7-4a02-a763-6f9045c4f3b9,,,89a21c5b-aeb5-4881-b87d-9a3f9cb17ab7,2025-06-13 06:03:35,2025-06-13 06:03:35,,
9138a6c8-714e-4ee3-ba57-005e6c76957d,Facebook,new,True,417be440-b992-49da-8e77-11d03ed07c59,,,2d7c3a5d-c413-4431-951e-43704b11f92e,2026-01-22 04:11:35,2026-01-22 04:11:35,,
66a5ccac-d991-4746-b6c5-d7e29f577f44,Facebook,new,True,de6fda83-1317-4e08-bd28-e1c2e67ee6d0,,,35acbc07-47a1-4a9e-b533-b91433ee7f89,2025-06-01 20:09:35,2025-06-01 20:09:35,,
