negotiation_id,lead_id,attendant_id,team_id,customer_id,seq,kind,value,prev_value,occurred_at,notes
53b18a36-8a33-4e62-a7e5-028029ce99bd,395def66-3f10-4c5e-ab66-e52099bf341d,f34cdc8c-9900-4bcc-816e-e39a4b17b41a,ed27708f-5641-4644-9bad-33d626208eb6,9c87efe7-a9e2-4af0-983a-15534b4d3b61,5,stage,fechamento_com_venda,contato_inicial,2026-05-18T03:26:47-03:00,Encerramento: Fechamento c/ Venda.
53b18a36-8a33-4e62-a7e5-028029ce99bd,395def66-3f10-4c5e-ab66-e52099bf341d,f34cdc8c-9900-4bcc-816e-e39a4b17b41a,ed27708f-5641-4644-9bad-33d626208eb6,9c87efe7-a9e2-4af0-983a-15534b4d3b61,6,status,won,,2026-05-22T08:38:38-03:00,Fechada com venda.
53f21b81-deda-4488-9ed3-5dffb31363c5,ae74b1f0-d628-4055-9a30-d9ae2aed843f,56476dd6-cf2d-48f1-8830-4139021c75b0,cec0313d-2230-499a-b971-886f2d19430e,408b0454-51a1-4b37-9284-e959e237beae,0,negotiation,,,2026-05-02T00:00:03-03:00,Negociação criada (seed).
53f21b81-deda-4488-9ed3-5dffb31363c5,ae74b1f0-d628-4055-9a30-d9ae2aed843f,56476dd6-cf2d-48f1-8830-4139021c75b0,cec0313d-2230-499a-b971-886f2d19430e,408b0454-51a1-4b37-9284-e959e237beae,1,stage,contato_inicial,,2026-05-02T13:36:14-03:00,Estágio inicial: Contato Inicial.
53f21b81-deda-4488-9ed3-5dffb31363c5,ae74b1f0-d628-4055-9a30-d9ae2aed843f,56476dd6-cf2d-48f1-8830-4139021c75b0,cec0313d-2230-499a-b971-886f2d19430e,408b0454-51a1-4b37-9284-e959e237beae,2,status,open,,2026-05-06T02:12:26-03:00,Negociação aberta.
53f21b81-deda-4488-9ed3-5dffb31363c5,ae74b1f0-d628-4055-9a30-d9ae2aed843f,56476dd6-cf2d-48f1-8830-4139021c75b0,cec0313d-2230-499a-b971-886f2d19430e,408b0454-51a1-4b37-9284-e959e237beae,3,importance,morno,,2026-05-07T02:36:19-03:00,Importância inicial: Morno.
53f21b81-deda-4488-9ed3-5dffb31363c5,ae74b1f0-d628-4055-9a30-d9ae2aed843f,56476dd6-cf2d-48f1-8830-4139021c75b0,cec0313d-2230-499a-b971-886f2d19430e,408b0454-51a1-4b37-9284-e959e237beae,4,stage,qualificacao,contato_inicial,2026-05-08T12:57:17-03:00,Avançou de Contato Inicial para Qualificação.
53f21b81-deda-4488-9ed3-5dffb31363c5,ae74b1f0-d628-4055-9a30-d9ae2aed843f,56476dd6-cf2d-48f1-8830-4139021c75b0,cec0313d-2230-499a-b971-886f2d19430e,408b0454-51a1-4b37-9284-e959e237beae,5,stage,visita,qualificacao,2026-05-09T06:17:59-03:00,Avançou de Qualificação para Visita.
53f21b81-deda-4488-9ed3-5dffb31363c5,ae74b1f0-d628-4055-9a30-d9ae2aed843f,56476dd6-cf2d-48f1-8830-4139021c75b0,cec0313d-2230-499a-b971-886f2d19430e,408b0454-51a1-4b37-9284-e959e237beae,6,stage,proposta,visita,2026-05-12T20:56:21-03:00,Avançou de Visita para Proposta.
53fa4b3f-5000-4197-b33a-3ce45169b112,13327f62-1fc1-4964-ad0e-f00c460ea258,40ee5f89-37d1-4bfa-9c25-981ffbee957f,272614b2-2d33-46df-8db7-f41cfa6c6258,4bbdc801-794d-4cf2-bdd1-660f3a09f97f,0,negotiation,,,2026-05-02T00:00:04-03:00,Negociação criada (seed).
53fa4b3f-5000-4197-b33a-3ce45169b112,13327f62-1fc1-4964-ad0e-f00c460ea258,40ee5f89-37d1-4bfa-9c25-981ffbee957f,272614b2-2d33-46df-8db7-f41cfa6c6258,4bbdc801-794d-4cf2-bdd1-660f3a09f97f,1,stage,contato_inicial,,2026-05-02T14:28:48-03:00,Estágio inicial: Contato Inicial.
53fa4b3f-5000-4197-b33a-3ce45169b112,13327f62-1fc1-4964-ad0e-f00c460ea258,40ee5f89-37d1-4bfa-9c25-981ffbee957f,272614b2-2d33-46df-8db7-f41cfa6c6258,4bbdc801-794d-4cf2-bdd1-660f3a09f97f,2,status,open,,2026-05-02T16:43:38-03:00,Negociação aberta.
53fa4b3f-5000-4197-b33a-3ce45169b112,13327f62-1fc1-4964-ad0e-f00c460ea258,40ee5f89-37d1-4bfa-9c25-981ffbee957f,272614b2-2d33-46df-8db7-f41cfa6c6258,4bbdc801-794d-4cf2-bdd1-660f3a09f97f,3,importance,morno,,2026-05-02T18:29:10-03:00,Importância inicial: Morno.
53fa4b3f-5000-4197-b33a-3ce45169b112,13327f62-1fc1-4964-ad0e-f00c460ea258,40ee5f89-37d1-4bfa-9c25-981ffbee957f,272614b2-2d33-46df-8db7-f41cfa6c6258,4bbdc801-794d-4cf2-bdd1-660f3a09f97f,4,stage,qualificacao,contato_inicial,2026-05-04T08:51:12-03:00,Avançou de Contato Inicial para Qualificação.
53fa4b3f-5000-4197-b33a-3ce45169b112,13327f62-1fc1-4964-ad0e-f00c460ea258,40ee5f89-37d1-4bfa-9c25-981ffbee957f,272614b2-2d33-46df-8db7-f41cfa6c6258,4bbdc801-794d-4cf2-bdd1-660f3a09f97f,5,stage,visita,qualificacao,2026-05-04T20:17:55-03:00,Avançou de Qualificação para Visita.
53fa4b3f-5000-4197-b33a-3ce45169b112,13327f62-1fc1-4964-ad0e-f00c460ea258,40ee5f89-37d1-4bfa-9c25-981ffbee957f,272614b2-2d33-46df-8db7-f41cfa6c6258,4bbdc801-794d-4cf2-bdd1-660f3a09f97f,6,stage,proposta,visita,2026-05-07T13:16:05-03:00,Avançou de Visita para Proposta.
53fa4b3f-5000-4197-b33a-3ce45169b112,13327f62-1fc1-4964-ad0e-f00c460ea258,40ee5f89-37d1-4bfa-9c25-981ffbee957f,272614b2-2d33-46df-8db7-f41cfa6c6258,4bbdc801-794d-4cf2-bdd1-660f3a09f97f,7,stage,negociacao,proposta,2026-05-07T21:54:00-03:00,Avançou de Proposta para Negociação.
545bf94c-499e-48cf-99fc-c875375112bc,6ae990be-9d88-4968-8205-eb3cd164401b,cf499652-92fb-462e-8259-a3b340ff5876,272614b2-2d33-46df-8db7-f41cfa6c6258,63747105-fe7e-4546-90f8-836db62fac56,0,negotiation,,,2026-05-02T00:00:03-03:00,Negociação criada (seed).
545bf94c-499e-48cf-99fc-c875375112bc,6ae990be-9d88-4968-8205-eb3cd164401b,cf499652-92fb-462e-8259-a3b340ff5876,272614b2-2d33-46df-8db7-f41cfa6c6258,63747105-fe7e-4546-90f8-836db62fac56,1,stage,contato_inicial,,2026-05-02T21:25:12-03:00,Estágio inicial: Contato Inicial.
545bf94c-499e-48cf-99fc-c875375112bc,6ae990be-9d88-4968-8205-eb3cd164401b,cf499652-92fb-462e-8259-a3b340ff5876,272614b2-2d33-46df-8db7-f41cfa6c6258,63747105-fe7e-4546-90f8-836db62fac56,2,status,open,,2026-05-05T00:39:22-03:00,Negociação aberta.
545bf94c-499e-48cf-99fc-c875375112bc,6ae990be-9d88-4968-8205-eb3cd164401b,cf499652-92fb-462e-8259-a3b340ff5876,272614b2-2d33-46df-8db7-f41cfa6c6258,63747105-fe7e-4546-90f8-836db62fac56,3,importance,morno,,2026-05-08T10:02:25-03:00,Importância inicial: Morno.
545bf94c-499e-48cf-99fc-c875375112bc,6ae990be-9d88-4968-8205-eb3cd164401b,cf499652-92fb-462e-8259-a3b340ff5876,272614b2-2d33-46df-8db7-f41cfa6c6258,63747105-fe7e-4546-90f8-836db62fac56,4,stage,qualificacao,contato_inicial,2026-05-12T03:43:43-03:00,Avançou de Contato Inicial para Qualificação.
545bf94c-499e-48cf-99fc-c875375112bc,6ae990be-9d88-4968-8205-eb3cd164401b,cf499652-92fb-462e-8259-a3b340ff5876,272614b2-2d33-46df-8db7-f41cfa6c6258,63747105-fe7e-4546-90f8-836db62fac56,5,stage,visita,qualificacao,2026-05-16T03:39:09-03:00,Avançou de Qualificação para Visita.
545bf94c-499e-48cf-99fc-c875375112bc,6ae990be-9d88-4968-8205-eb3cd164401b,cf499652-92fb-462e-8259-a3b340ff5876,272614b2-2d33-46df-8db7-f41cfa6c6258,63747105-fe7e-4546-90f8-836db62fac56,6,stage,proposta,visita,2026-05-18T20:06:35-03:00,Avançou de Visita para Proposta.
545bf94c-499e-48cf-99fc-c875375112bc,6ae990be-9d88-4968-8205-eb3cd164401b,cf499652-92fb-462e-8259-a3b340ff5876,272614b2-2d33-46df-8db7-f41cfa6c6258,63747105-fe7e-4546-90f8-836db62fac56,7,stage,negociacao,proposta,2026-05-22T23:30:21-03:00,Avançou de Proposta para Negociação.
54a747ed-789b-4963-8082-02a71ab30fa1,06689f96-c07e-46ee-9123-aa1ef0e3e746,95d8fcf5-fb21-440a-ae4f-2702688535cf,ed27708f-5641-4644-9bad-33d626208eb6,c156fb60-4b1b-4eb8-be25-3590f2a9ab19,0,negotiation,,,2026-05-02T00:00:05-03:00,Negociação criada (seed).
54a747ed-789b-4963-8082-02a71ab30fa1,06689f96-c07e-46ee-9123-aa1ef0e3e746,95d8fcf5-fb21-440a-ae4f-2702688535cf,ed27708f-5641-4644-9bad-33d626208eb6,c156fb60-4b1b-4eb8-be25-3590f2a9ab19,1,stage,contato_inicial,,2026-05-03T12:11:47-03:00,Estágio inicial: Contato Inicial.
54a747ed-789b-4963-8082-02a71ab30fa1,06689f96-c07e-46ee-9123-aa1ef0e3e746,95d8fcf5-fb21-440a-ae4f-2702688535cf,ed27708f-5641-4644-9bad-33d626208eb6,c156fb60-4b1b-4eb8-be25-3590f2a9ab19,2,status,open,,2026-05-07T01:06:02-03:00,Negociação aberta.
54a747ed-789b-4963-8082-02a71ab30fa1,06689f96-c07e-46ee-9123-aa1ef0e3e746,95d8fcf5-fb21-440a-ae4f-2702688535cf,ed27708f-5641-4644-9bad-33d626208eb6,c156fb60-4b1b-4eb8-be25-3590f2a9ab19,3,importance,quente,,2026-05-08T00:41:04-03:00,Importância inicial: Quente.
54a747ed-789b-4963-8082-02a71ab30fa1,06689f96-c07e-46ee-9123-aa1ef0e3e746,95d8fcf5-fb21-440a-ae4f-2702688535cf,ed27708f-5641-4644-9bad-33d626208eb6,c156fb60-4b1b-4eb8-be25-3590f2a9ab19,4,stage,qualificacao,contato_inicial,2026-05-12T04:56:36-03:00,Avançou de Contato Inicial para Qualificação.
54a747ed-789b-4963-8082-02a71ab30fa1,06689f96-c07e-46ee-9123-aa1ef0e3e746,95d8fcf5-fb21-440a-ae4f-2702688535cf,ed27708f-5641-4644-9bad-33d626208eb6,c156fb60-4b1b-4eb8-be25-3590f2a9ab19,5,stage,visita,qualificacao,2026-05-14T04:18:12-03:00,Avançou de Qualificação para Visita.
54a747ed-789b-4963-8082-02a71ab30fa1,06689f96-c07e-46ee-9123-aa1ef0e3e746,95d8fcf5-fb21-440a-ae4f-2702688535cf,ed27708f-5641-4644-9bad-33d626208eb6,c156fb60-4b1b-4eb8-be25-3590f2a9ab19,6,stage,proposta,visita,2026-05-15T22:22:35-03:00,Avançou de Visita para Proposta.
54a747ed-789b-4963-8082-02a71ab30fa1,06689f96-c07e-46ee-9123-aa1ef0e3e746,95d8fcf5-fb21-440a-ae4f-2702688535cf,ed27708f-5641-4644-9bad-33d626208eb6,c156fb60-4b1b-4eb8-be25-3590f2a9ab19,7,stage,negociacao,proposta,2026-05-15T22:53:37-03:00,Avançou de Proposta para Negociação.
54a747ed-789b-4963-8082-02a71ab30fa1,06689f96-c07e-46ee-9123-aa1ef0e3e746,95d8fcf5-fb21-440a-ae4f-2702688535cf,ed27708f-5641-4644-9bad-33d626208eb6,c156fb60-4b1b-4eb8-be25-3590f2a9ab19,8,stage,fechamento_com_venda,negociacao,2026-05-16T17:08:34-03:00,Encerramento: Fechamento c/ Venda.
54a747ed-789b-4963-8082-02a71ab30fa1,06689f96-c07e-46ee-9123-aa1ef0e3e746,95d8fcf5-fb21-440a-ae4f-2702688535cf,ed27708f-5641-4644-9bad-33d626208eb6,c156fb60-4b1b-4eb8-be25-3590f2a9ab19,9,status,won,,2026-05-18T21:51:37-03:00,Fechada com venda.
54efef2d-8e2b-420b-80d0-dfc5b5383660,c48a1b32-a675-4558-9316-84c5ca937547,e8dab037-fb64-4eff-ad7f-fa01f7bddc0c,cec0313d-2230-499a-b971-886f2d19430e,30868cab-2255-4d09-bf48-f35784207da2,0,negotiation,,,2026-05-02T00:00:06-03:00,Negociação criada (seed).
54efef2d-8e2b-420b-80d0-dfc5b5383660,c48a1b32-a675-4558-9316-84c5ca937547,e8dab037-fb64-4eff-ad7f-fa01f7bddc0c,cec0313d-2230-499a-b971-886f2d19430e,30868cab-2255-4d09-bf48-f35784207da2,1,stage,contato_inicial,,2026-05-05T23:45:20-03:00,Estágio inicial: Contato Inicial.
54efef2d-8e2b-420b-80d0-dfc5b5383660,c48a1b32-a675-4558-9316-84c5ca937547,e8dab037-fb64-4eff-ad7f-fa01f7bddc0c,cec0313d-2230-499a-b971-886f2d19430e,30868cab-2255-4d09-bf48-f35784207da2,2,status,open,,2026-05-06T13:36:31-03:00,Negociação aberta.
54efef2d-8e2b-420b-80d0-dfc5b5383660,c48a1b32-a675-4558-9316-84c5ca937547,e8dab037-fb64-4eff-ad7f-fa01f7bddc0c,cec0313d-2230-499a-b971-886f2d19430e,30868cab-2255-4d09-bf48-f35784207da2,3,importance,quente,,2026-05-06T23:23:54-03:00,Importância inicial: Quente.
54efef2d-8e2b-420b-80d0-dfc5b5383660,c48a1b32-a675-4558-9316-84c5ca937547,e8dab037-fb64-4eff-ad7f-fa01f7bddc0c,cec0313d-2230-499a-b971-886f2d19430e,30868cab-2255-4d09-bf48-f35784207da2,4,stage,qualificacao,contato_inicial,2026-05-10T03:52:39-03:00,Avançou de Contato Inicial para Qualificação.
54efef2d-8e2b-420b-80d0-dfc5b5383660,c48a1b32-a675-4558-9316-84c5ca937547,e8dab037-fb64-4eff-ad7f-fa01f7bddc0c,cec0313d-2230-499a-b971-886f2d19430e,30868cab-2255-4d09-bf48-f35784207da2,5,stage,visita,qualificacao,2026-05-11T13:26:26-03:00,Avançou de Qualificação para Visita.
54efef2d-8e2b-420b-80d0-dfc5b5383660,c48a1b32-a675-4558-9316-84c5ca937547,e8dab037-fb64-4eff-ad7f-fa01f7bddc0c,cec0313d-2230-499a-b971-886f2d19430e,30868cab-2255-4d09-bf48-f35784207da2,6,stage,proposta,visita,2026-05-14T01:07:58-03:00,Avançou de Visita para Proposta.
54efef2d-8e2b-420b-80d0-dfc5b5383660,c48a1b32-a675-4558-9316-84c5ca937547,e8dab037-fb64-4eff-ad7f-fa01f7bddc0c,cec0313d-2230-499a-b971-886f2d19430e,30868cab-2255-4d09-bf48-f35784207da2,7,stage,negociacao,proposta,2026-05-19T01:07:10-03:00,Avançou de Proposta para Negociação.
54efef2d-8e2b-420b-80d0-dfc5b5383660,c48a1b32-a675-4558-9316-84c5ca937547,e8dab037-fb64-4eff-ad7f-fa01f7bddc0c,cec0313d-2230-499a-b971-886f2d19430e,30868cab-2255-4d09-bf48-f35784207da2,8,stage,fechamento_sem_venda,negociacao,2026-05-19T21:04:10-03:00,Encerramento: Fechamento s/ Venda.
54efef2d-8e2b-420b-80d0-dfc5b5383660,c48a1b32-a675-4558-9316-84c5ca937547,e8dab037-fb64-4eff-ad7f-fa01f7bddc0c,cec0313d-2230-499a-b971-886f2d19430e,30868cab-2255-4d09-bf48-f35784207da2,9,status,lost,,2026-05-23T10:46:47-03:00,Fechada sem venda.
550dabec-d750-433a-a246-4851d237456d,551e70d7-f658-4249-a94b-237d59c41de7,17e62cba-bd8d-4e27-a147-021f4f3f1bb3,ed27708f-5641-4644-9bad-33d626208eb6,afbd8e7c-7623-4070-97f4-15b8735aad89,0,negotiation,,,2026-05-02T00:00:04-03:00,Negociação criada (seed).
550dabec-d750-433a-a246-4851d237456d,551e70d7-f658-4249-a94b-237d59c41de7,17e62cba-bd8d-4e27-a147-021f4f3f1bb3,ed27708f-5641-4644-9bad-33d626208eb6,afbd8e7c-7623-4070-97f4-15b8735aad89,1,stage,contato_inicial,,2026-05-02T23:17:30-03:00,Estágio inicial: Contato Inicial.
550dabec-d750-433a-a246-4851d237456d,551e70d7-f658-4249-a94b-237d59c41de7,17e62cba-bd8d-4e27-a147-021f4f3f1bb3,ed27708f-5641-4644-9bad-33d626208eb6,afbd8e7c-7623-4070-97f4-15b8735aad89,2,status,open,,2026-05-04T04:17:37-03:00,Negociação aberta.
550dabec-d750-433a-a246-4851d237456d,551e70d7-f658-4249-a94b-237d59c41de7,17e62cba-bd8d-4e27-a147-021f4f3f1bb3,ed27708f-5641-4644-9bad-33d626208eb6,afbd8e7c-7623-4070-97f4-15b8735aad89,3,importance,frio,,2026-05-04T12:02:30-03:00,Importância inicial: Frio.
550dabec-d750-433a-a246-4851d237456d,551e70d7-f658-4249-a94b-237d59c41de7,17e62cba-bd8d-4e27-a147-021f4f3f1bb3,ed27708f-5641-4644-9bad-33d626208eb6,afbd8e7c-7623-4070-97f4-15b8735aad89,4,stage,qualificacao,contato_inicial,2026-05-04T19:14:21-03:00,Avançou de Contato Inicial para Qualificação.
550dabec-d750-433a-a246-4851d237456d,551e70d7-f658-4249-a94b-237d59c41de7,17e62cba-bd8d-4e27-a147-021f4f3f1bb3,ed27708f-5641-4644-9bad-33d626208eb6,afbd8e7c-7623-4070-97f4-15b8735aad89,5,stage,visita,qualificacao,2026-05-05T02:09:48-03:00,Avançou de Qualificação para Visita.
550dabec-d750-433a-a246-4851d237456d,551e70d7-f658-4249-a94b-237d59c41de7,17e62cba-bd8d-4e27-a147-021f4f3f1bb3,ed27708f-5641-4644-9bad-33d626208eb6,afbd8e7c-7623-4070-97f4-15b8735aad89,6,importance,morno,,2026-05-05T14:08:55-03:00,Importância alterada para Morno.
55118a18-58af-4fe8-9e05-e9b1131b64f2,81b19e7b-5c1a-4ccc-bbc1-a647b4b07d31,ccb4620b-87d3-4440-b186-0101ae8eb9f4,272614b2-2d33-46df-8db7-f41cfa6c6258,9464fd1a-b864-4301-ae23-eb6ca2e21837,0,negotiation,,,2026-05-02T00:00:03-03:00,Negociação criada (seed).
55118a18-58af-4fe8-9e05-e9b1131b64f2,81b19e7b-5c1a-4ccc-bbc1-a647b4b07d31,ccb4620b-87d3-4440-b186-0101ae8eb9f4,272614b2-2d33-46df-8db7-f41cfa6c6258,9464fd1a-b864-4301-ae23-eb6ca2e21837,1,stage,contato_inicial,,2026-05-02T13:17:49-03:00,Estágio inicial: Contato Inicial.
55118a18-58af-4fe8-9e05-e9b1131b64f2,81b19e7b-5c1a-4ccc-bbc1-a647b4b07d31,ccb4620b-87d3-4440-b186-0101ae8eb9f4,272614b2-2d33-46df-8db7-f41cfa6c6258,9464fd1a-b864-4301-ae23-eb6ca2e21837,2,status,open,,2026-05-03T06:58:08-03:00,Negociação aberta.
55118a18-58af-4fe8-9e05-e9b1131b64f2,81b19e7b-5c1a-4ccc-bbc1-a647b4b07d31,ccb4620b-87d3-4440-b186-0101ae8eb9f4,272614b2-2d33-46df-8db7-f41cfa6c6258,9464fd1a-b864-4301-ae23-eb6ca2e21837,3,importance,morno,,2026-05-06T01:47:16-03:00,Importância inicial: Morno.
55118a18-58af-4fe8-9e05-e9b1131b64f2,81b19e7b-5c1a-4ccc-bbc1-a647b4b07d31,ccb4620b-87d3-4440-b186-0101ae8eb9f4,272614b2-2d33-46df-8db7-f41cfa6c6258,9464fd1a-b864-4301-ae23-eb6ca2e21837,4,stage,qualificacao,contato_inicial,2026-05-08T22:30:09-03:00,Avançou de Contato Inicial para Qualificação.
55118a18-58af-4fe8-9e05-e9b1131b64f2,81b19e7b-5c1a-4ccc-bbc1-a647b4b07d31,ccb4620b-87d3-4440-b186-0101ae8eb9f4,272614b2-2d33-46df-8db7-f41cfa6c6258,9464fd1a-b864-4301-ae23-eb6ca2e21837,5,stage,visita,qualificacao,2026-05-13T16:15:45-03:00,Avançou de Qualificação para Visita.
55118a18-58af-4fe8-9e05-e9b1131b64f2,81b19e7b-5c1a-4ccc-bbc1-a647b4b07d31,ccb4620b-87d3-4440-b186-0101ae8eb9f4,272614b2-2d33-46df-8db7-f41cfa6c6258,9464fd1a-b864-4301-ae23-eb6ca2e21837,6,stage,proposta,visita,2026-05-14T04:06:25-03:00,Avançou de Visita para Proposta.
55118a18-58af-4fe8-9e05-e9b1131b64f2,81b19e7b-5c1a-4ccc-bbc1-a647b4b07d31,ccb4620b-87d3-4440-b186-0101ae8eb9f4,272614b2-2d33-46df-8db7-f41cfa6c6258,9464fd1a-b864-4301-ae23-eb6ca2e21837,7,stage,negociacao,proposta,2026-05-14T16:35:30-03:00,Avançou de Proposta para Negociação.
55118a18-58af-4fe8-9e05-e9b1131b64f2,81b19e7b-5c1a-4ccc-bbc1-a647b4b07d31,ccb4620b-87d3-4440-b186-0101ae8eb9f4,272614b2-2d33-46df-8db7-f41cfa6c6258,9464fd1a-b864-4301-ae23-eb6ca2e21837,8,stage,fechamento_com_venda,negociacao,2026-05-18T12:30:41-03:00,Encerramento: Fechamento c/ Venda.
55118a18-58af-4fe8-9e05-e9b1131b64f2,81b19e7b-5c1a-4ccc-bbc1-a647b4b07d31,ccb4620b-87d3-4440-b186-0101ae8eb9f4,272614b2-2d33-46df-8db7-f41cfa6c6258,9464fd1a-b864-4301-ae23-eb6ca2e21837,9,status,won,,2026-05-22T09:09:44-03:00,Fechada com venda.
5553f576-1875-4597-af55-ff18d0218966,7ef79ed1-e28e-485d-ab00-6b8d57c35e01,115505ab-1856-4030-9c1f-23c2ce4fa14e,ed27708f-5641-4644-9bad-33d626208eb6,312c5355-d994-47f6-8094-579d1bc1df1d,0,negotiation,,,2026-05-02T00:00:02-03:00,Negociação criada (seed).
5553f576-1875-4597-af55-ff18d0218966,7ef79ed1-e28e-485d-ab00-6b8d57c35e01,115505ab-1856-4030-9c1f-23c2ce4fa14e,ed27708f-5641-4644-9bad-33d626208eb6,312c5355-d994-47f6-8094-579d1bc1df1d,1,stage,contato_inicial,,2026-05-03T13:52:37-03:00,Estágio inicial: Contato Inicial.
5553f576-1875-4597-af55-ff18d0218966,7ef79ed1-e28e-485d-ab00-6b8d57c35e01,115505ab-1856-4030-9c1f-23c2ce4fa14e,ed27708f-5641-4644-9bad-33d626208eb6,312c5355-d994-47f6-8094-579d1bc1df1d,2,status,open,,2026-05-05T10:53:12-03:00,Negociação aberta.
5553f576-1875-4597-af55-ff18d0218966,7ef79ed1-e28e-485d-ab00-6b8d57c35e01,115505ab-1856-4030-9c1f-23c2ce4fa14e,ed27708f-5641-4644-9bad-33d626208eb6,312c5355-d994-47f6-8094-579d1bc1df1d,3,importance,morno,,2026-05-06T10:28:01-03:00,Importância inicial: Morno.
5553f576-1875-4597-af55-ff18d0218966,7ef79ed1-e28e-485d-ab00-6b8d57c35e01,115505ab-1856-4030-9c1f-23c2ce4fa14e,ed27708f-5641-4644-9bad-33d626208eb6,312c5355-d994-47f6-8094-579d1bc1df1d,4,stage,qualificacao,contato_inicial,2026-05-06T21:41:40-03:00,Avançou de Contato Inicial para Qualificação.
556820b0-050f-4277-811f-42c0ec28178b,0c782707-f487-4b05-9628-8556c3905b0a,1ccc96eb-aadf-4de1-b28f-ff89e5ab53d7,cec0313d-2230-499a-b971-886f2d19430e,dd8b2af7-807d-44de-9576-91486414f99b,0,negotiation,,,2026-05-02T00:00:04-03:00,Negociação criada (seed).
556820b0-050f-4277-811f-42c0ec28178b,0c782707-f487-4b05-9628-8556c3905b0a,1ccc96eb-aadf-4de1-b28f-ff89e5ab53d7,cec0313d-2230-499a-b971-886f2d19430e,dd8b2af7-807d-44de-9576-91486414f99b,1,stage,contato_inicial,,2026-05-05T20:47:49-03:00,Estágio inicial: Contato Inicial.
556820b0-050f-4277-811f-42c0ec28178b,0c782707-f487-4b05-9628-8556c3905b0a,1ccc96eb-aadf-4de1-b28f-ff89e5ab53d7,cec0313d-2230-499a-b971-886f2d19430e,dd8b2af7-807d-44de-9576-91486414f99b,2,status,open,,2026-05-07T19:26:38-03:00,Negociação aberta.
556820b0-050f-4277-811f-42c0ec28178b,0c782707-f487-4b05-9628-8556c3905b0a,1ccc96eb-aadf-4de1-b28f-ff89e5ab53d7,cec0313d-2230-499a-b971-886f2d19430e,dd8b2af7-807d-44de-9576-91486414f99b,3,importance,frio,,2026-05-09T09:26:41-03:00,Importância inicial: Frio.
556820b0-050f-4277-811f-42c0ec28178b,0c782707-f487-4b05-9628-8556c3905b0a,1ccc96eb-aadf-4de1-b28f-ff89e5ab53d7,cec0313d-2230-499a-b971-886f2d19430e,dd8b2af7-807d-44de-9576-91486414f99b,4,stage,qualificacao,contato_inicial,2026-05-12T06:55:04-03:00,Avançou de Contato Inicial para Qualificação.
556820b0-050f-4277-811f-42c0ec28178b,0c782707-f487-4b05-9628-8556c3905b0a,1ccc96eb-aadf-4de1-b28f-ff89e5ab53d7,cec0313d-2230-499a-b971-886f2d19430e,dd8b2af7-807d-44de-9576-91486414f99b,5,stage,visita,qualificacao,2026-05-15T06:26:41-03:00,Avançou de Qualificação para Visita.
556820b0-050f-4277-811f-42c0ec28178b,0c782707-f487-4b05-9628-8556c3905b0a,1ccc96eb-aadf-4de1-b28f-ff89e5ab53d7,cec0313d-2230-499a-b971-886f2d19430e,dd8b2af7-807d-44de-9576-91486414f99b,6,stage,proposta,visita,2026-05-19T11:21:01-03:00,Avançou de Visita para Proposta.
556820b0-050f-4277-811f-42c0ec28178b,0c782707-f487-4b05-9628-8556c3905b0a,1ccc96eb-aadf-4de1-b28f-ff89e5ab53d7,cec0313d-2230-499a-b971-886f2d19430e,dd8b2af7-807d-44de-9576-91486414f99b,7,stage,negociacao,proposta,2026-05-23T06:27:46-03:00,Avançou de Proposta para Negociação.
556820b0-050f-4277-811f-42c0ec28178b,0c782707-f487-4b05-9628-8556c3905b0a,1ccc96eb-aadf-4de1-b28f-ff89e5ab53d7,cec0313d-2230-499a-b971-886f2d19430e,dd8b2af7-807d-44de-9576-91486414f99b,8,stage,fechamento_com_venda,negociacao,2026-05-24T01:55:17-03:00,Encerramento: Fechamento c/ Venda.
556820b0-050f-4277-811f-42c0ec28178b,0c782707-f487-4b05-9628-8556c3905b0a,1ccc96eb-aadf-4de1-b28f-ff89e5ab53d7,cec0313d-2230-499a-b971-886f2d19430e,dd8b2af7-807d-44de-9576-91486414f99b,9,status,won,,2026-05-27T21:07:17-03:00,Fechada com venda.
556f6c91-3696-4b1e-a529-063e61f3684e,3bddc213-4b2b-4ee3-bbab-2fd5f1f3f012,ccb4620b-87d3-4440-b186-0101ae8eb9f4,272614b2-2d33-46df-8db7-f41cfa6c6258,5139e6d5-338d-4eac-987a-daeaed16bf4b,0,negotiation,,,2026-05-02T00:00:03-03:00,Negociação criada (seed).
556f6c91-3696-4b1e-a529-063e61f3684e,3bddc213-4b2b-4ee3-bbab-2fd5f1f3f012,ccb4620b-87d3-4440-b186-0101ae8eb9f4,272614b2-2d33-46df-8db7-f41cfa6c6258,5139e6d5-338d-4eac-987a-daeaed16bf4b,1,stage,contato_inicial,,2026-05-05T19:01:37-03:00,Estágio inicial: Contato Inicial.
556f6c91-3696-4b1e-a529-063e61f3684e,3bddc213-4b2b-4ee3-bbab-2fd5f1f3f012,ccb4620b-87d3-4440-b186-0101ae8eb9f4,272614b2-2d33-46df-8db7-f41cfa6c6258,5139e6d5-338d-4eac-987a-daeaed16bf4b,2,status,open,,2026-05-09T16:19:51-03:00,Negociação aberta.
