id,status_negotiation,notes,negotiation_id,lead_id,created_at,updated_at,created_by_user_id,updated_by_user_id
bdb5c808-377d-4a34-a4d7-879770580dce,Aberto,,e264e2d1-b26f-485f-b857-57a5d608121a,7cebc25e-1e44-4179-a4cb-44c312eae8a0,2025-05-27 09:11:35,2025-06-04 10:16:35,,
4957c720-9fbf-4662-b695-207d1a26d5f2,Aberto,,45dff6fc-cfa0-4f2e-bfc2-12281884fb61,46b27b5c-fdc3-4b0d-a531-e8ebca8123f9,2026-01-17 20:25:35,2026-01-28 00:32:35,,
f8bae5ed-4b61-466c-851a-6a0158212e22,Finalizado sem venda,Sem estoque,1afe3a8b-14f8-431d-8f1f-9e526916f84b,9a4353bd-615e-43d2-b8cd-46bbbf0d680c,2025-05-10 07:14:35,2025-05-20 12:06:35,,
51ecbd0d-48c3-41ad-8c5d-2e240b9b8f47,Aberto,,bde388bb-bb98-4640-bc20-9579bfa8b814,b9dad7b2-a874-4002-b390-7f3177e2585f,2025-10-18 05:29:35,2025-11-01 09:05:35,,
73d5b368-6339-4ab6-8128-0a2d90b4263c,Finalizado com venda,Sucesso / Venda Concluída,1950e13e-1cf3-42fb-8071-b5740255712a,53ab934f-d2df-41b3-9211-2a05b4bfe231,2025-07-21 11:56:35,2025-07-24 15:25:35,,
a13b3862-ffcb-4c08-be7d-8ce57dfed57a,Em negociação,,d476a473-a838-43b4-9eff-ce76df937684,7569f8fc-b02e-459e-adba-2fb0f9d4cdc6,2025-08-08 02:33:35,2025-08-15 05:43:35,,
b8d8e6b1-34b6-4731-ba11-8e3a946fbd48,Finalizado sem venda,Desistência,3a2e8178-05a1-4046-b97c-03d716beb5a5,df70730e-075c-4a78-ac20-e260bf97c019,2026-03-13 00:16:35,2026-03-28 04:58:35,,
4a4729c6-23d3-4526-ac5b-454fc46f78f9,Aberto,,e967c646-1bd1-40ca-a74d-a7f0cf0faba7,c5130a79-84d4-4360-8ff8-2320dd0bc07f,2026-02-01 21:26:35,2026-02-15 01:31:35,,
ca9e4eb6-8c46-4596-9e0d-2b17eadcfd22,Finalizado sem venda,Sem estoque,f7b648ba-419b-4259-ac08-1707077b2469,6e2e0279-b22b-4f2c-a4ff-140994d06787,2025-12-03 08:12:35,2025-12-04 11:47:35,,
19b40757-18f9-4835-a642-98c19cd12f44,Finalizado com venda,Sucesso / Venda Concluída,46c2012a-6e15-4cd3-99fd-6013aceb306c,d4664bbe-2d46-47ab-b6da-6684524e962c,2025-11-23 06:29:35,2025-11-27 07:27:35,,
457072d9-35aa-432b-8b7c-277287246672,Finalizado com venda,Sucesso / Venda Concluída,1edbb1d9-6623-4b8c-8158-c8611261c1ba,2ec1faae-6591-485a-8dfc-103fc9751534,2025-09-25 13:20:35,2025-09-26 14:07:35,,
f0e357d6-9c80-42eb-8f8d-399c231b874f,Aberto,,32f1c46d-cedc-4452-a704-687bf1a4453f,e8ded9a7-b5e5-4e19-8aaa-a3fae65a07e3,2025-06-22 05:54:35,2025-06-29 07:38:35,,
88908ce5-ec90-4d76-84a8-15d4eb338004,Em negociação,,bb278947-92f3-4116-b486-c39216e7089d,fa8eb29f-a64c-4a40-95f8-143cdf8555c0,2025-07-18 15:50:35,2025-08-01 16:32:35,,
50498bb1-70ed-432b-9f2f-fd7ebba43bdb,Em negociação,,6f4ba854-90c5-417f-b8e6-e4af16568438,d5a77f80-e1b1-46d1-9ed3-000d7ab8c7a2,2025-12-22 22:44:35,2025-12-24 23:12:35,,
f8afa98c-7093-496e-876a-96bfb5b8e971,Finalizado sem venda,Falta de contato,7b080c9d-f28c-436f-b2c7-ef94813bb68d,68601b91-91a5-4302-ad57-9ee8bf18745a,2026-03-06 17:41:35,2026-03-17 17:49:35,,
6a288eeb-4c86-4c84-a2e8-88b0c4b16794,Aberto,,167373fe-eb97-4587-9674-c7c5f8e1835c,b669a07d-48de-4301-acb6-f3c30e2c9e40,2025-12-30 19:58:35,2026-01-08 23:56:35,,
439a509e-442f-4230-9fca-a311bc97c013,Finalizado sem venda,Preço,ee950862-797b-4190-8001-b880c8aefac7,e79f997c-5af2-435e-89fc-09c55bdf53b4,2025-09-24 19:23:35,2025-10-10 00:12:35,,
96ec7347-babb-43a8-b3b2-4d5abaf80506,Aberto,,f6f98c32-8fee-4447-a483-d42d5135c94d,7d1bf242-5cdd-46e2-aeaf-b27e84a44f45,2025-11-14 10:16:35,2025-11-27 12:03:35,,
1c3b72d6-8083-4829-bcf3-b9a2b3244241,Aberto,,977273ec-a0bd-44a3-a4dd-19298ce2ab84,df824ad9-007c-4aee-ab5d-0d119a655a55,2026-01-25 16:21:35,2026-02-06 19:46:35,,
146e1e82-1887-47e5-b246-5c5fadc5059c,Aberto,,8b15a990-c260-4d7e-96fb-ca75646db296,33f02458-bf3b-4115-8495-faebcdcfb925,2025-11-27 07:30:35,2025-11-30 07:52:35,,
79f8c74a-605d-40e2-a0d9-4e2d5e90f21c,Finalizado sem venda,Falta de contato,c6b75689-a962-4e96-81c3-7c5fb91f2cf8,a151bdd3-5d86-471e-ad17-c7b9c10f9f6a,2025-09-26 01:50:35,2025-09-30 06:22:35,,
38cd5e5f-00ac-482b-a38a-c05796abe24e,Finalizado com venda,Sucesso / Venda Concluída,70f5d0f6-5716-4ac9-b2e8-26e10276577c,3e68dbb9-1f47-432d-b010-b93d9829c803,2025-04-15 16:57:35,2025-04-27 19:13:35,,
a2e97e3b-a908-4bc4-a948-c1ba0450b164,Finalizado com venda,Sucesso / Venda Concluída,d4fcd70f-3ee0-4289-b177-338f6a382da4,d719f31d-7a87-4b2d-9106-d8ecb053e48c,2025-06-07 03:19:35,2025-06-14 07:26:35,,
36751637-acf1-4207-8cad-b6d6ab384799,Aberto,,a6dce1c2-485a-4a48-8ac0-03fc317fe9e0,1e92fa92-e02d-4f0e-9e14-0d6dd1e07bf3,2025-05-13 07:45:35,2025-05-27 08:29:35,,
68f09752-bcc1-4a3d-91cb-c6e88a924f28,Aberto,,ba788026-05d9-45c3-8bfb-161f842d04a5,5ecc48da-866a-444c-b61f-9e95c4c8e912,2025-09-30 06:34:35,2025-10-01 09:00:35,,
6954c3a4-b2e2-4a89-ad56-a32ad0138252,Finalizado com venda,Sucesso / Venda Concluída,6c4216d6-b61b-4a12-8e30-d7d213ce8c52,854e4794-c077-4dd5-943d-93f66dba2293,2026-01-23 11:47:35,2026-01-27 11:52:35,,
40122c1d-4823-4862-be32-2d57da4f3f1f,Aberto,,f823c4d4-08ed-46dd-b698-a44f7044957e,714fe641-cd15-497f-8f22-d37b7aaea942,2025-11-28 18:48:35,2025-12-04 19:20:35,,
e8daf23e-401c-407f-9cb6-757849a34bb2,Aberto,,73ae3a76-9402-4656-ad93-f635684a002d,40fb560c-a347-46f1-aaf1-0fa5cb5d3593,2025-11-21 12:37:35,2025-12-05 16:14:35,,
2c0f5ab6-40b9-477c-a20b-973e562573a9,Aberto,,dcc69009-8fc7-4d3b-9238-56889979db2b,ccbf609c-6e93-42ba-9111-4ead0a1ab807,2025-04-11 09:15:35,2025-04-19 12:49:35,,
6de859a3-4e58-45de-ab1a-fe5ee78e9131,Aberto,,207e0df4-8e19-49cd-93b9-ffc57ae926a0,aeefbb9a-81fd-4bf6-896a-86b8b3141d36,2025-07-01 10:17:35,2025-07-10 11:20:35,,
80e05a74-fc87-4d8b-9d2d-e723461eee28,Finalizado sem venda,Comprou em outra loja,01a1bee2-fbe5-4d3d-99cd-d0df7b2990d7,1eefadab-e7f8-490d-8bdc-5807409d859b,2025-12-11 22:41:35,2025-12-12 01:08:35,,
704a4195-4698-4fe1-98be-b635a24c7829,Aberto,,3a269d34-a95f-4243-9d6f-be37e2859fc7,3721af06-a15f-4aa9-bf9f-af28570d0b7e,2026-02-05 17:08:35,2026-02-13 18:06:35,,
774e9381-bdce-4533-8fe6-efb957166095,Finalizado sem venda,Comprou em outra loja,3014d456-5e41-4e79-bf25-21501f66aa3f,74756b8f-ec9a-411c-86f6-200cc30af853,2025-12-28 17:43:35,2025-12-28 19:49:35,,
4e0eb0b1-265a-41e1-91e5-8b6eb2e6b811,Finalizado com venda,Sucesso / Venda Concluída,0b698ef6-ec79-4b50-ad69-568b7bec116a,dcfc502d-a96e-46b7-9707-410cf94b9f6c,2025-11-13 19:46:35,2025-11-26 00:38:35,,
caf41cc2-1056-4d4d-b852-ff43867ccf42,Aberto,,717fd259-51bc-4fec-a34c-ce2a5432e1f0,0cb097e4-e30e-4c95-8e14-6ee0d0fd12f4,2026-03-03 19:04:35,2026-03-18 20:31:35,,
fef8ac77-b371-4479-819a-2535304e29b5,Aberto,,a2ee1100-d221-43aa-a046-e8caaaad27f3,518f55aa-4f12-44e7-a9b6-ef85dc7d5b7b,2025-10-16 19:08:35,2025-10-27 23:02:35,,
b8ffa417-89cb-420b-a054-7bf9b2fb9d4b,Em negociação,,f41ff9ce-2526-4b92-9173-5de283a1681c,46a5d284-a479-4bfa-8047-02f50d8f0725,2025-04-11 08:58:35,2025-04-17 12:20:35,,
fc822e21-fec2-4b67-b0ac-5cfe023775a5,Aberto,,c07db6f6-776a-48c9-aa8a-fce416818494,9bdf12ec-8304-431a-9977-17578186ef82,2025-07-07 15:49:35,2025-07-17 16:56:35,,
18525589-0478-498c-bcff-b510f4e70931,Finalizado sem venda,Comprou em outra loja,2183c0d4-3623-4687-8e03-c8f1d05afc2d,253d9098-8e57-4e30-b1cf-018e780ea023,2026-02-15 01:59:35,2026-02-17 06:54:35,,
7a547b41-e642-4492-a255-7ab28aba00b6,Finalizado sem venda,Falta de contato,ed708a5a-5a3c-420c-8dc3-dab54d0b940f,ef488a35-e979-48e8-a61c-8da93b5de3f6,2025-06-12 04:17:35,2025-06-21 04:45:35,,
24d9607f-dcf0-4303-a4a2-a6028f189b5a,Finalizado sem venda,Sem estoque,25132664-0e42-4eb4-a06d-f5c1f3085bfa,c4c75783-4c2a-47ac-871e-3f5d2f7e0ec4,2025-07-07 22:31:35,2025-07-18 22:41:35,,
96846128-4919-4dc4-9436-cafa008fd2ce,Em negociação,,5e17ac0d-688b-4390-a822-b73f86ec7cf7,7954c582-d9ad-48b4-b0f7-3cdb23d9c13a,2025-10-20 03:48:35,2025-10-26 07:06:35,,
1b36ed6f-793b-49cc-8396-19e46ed215e0,Aberto,,6486f1f1-414b-436e-95e3-d910096f6139,d4fa295c-da07-4eb5-b009-1f6a6c56d897,2025-12-14 00:16:35,2025-12-21 03:12:35,,
95562342-f0fd-45af-bd2e-02bfed155c45,Em negociação,,ef490ae8-f411-493b-96f4-2d8f05b4047c,11d7b467-50d0-4908-9ecf-f8f4b93a9926,2025-07-27 12:24:35,2025-08-07 14:56:35,,
d8d099a5-63a6-4fc9-abdf-1792ae63d6a3,Aberto,,cfcb1941-421f-47e2-9db4-28ce4f8dac30,06689f96-c07e-46ee-9123-aa1ef0e3e746,2025-08-28 12:49:35,2025-09-08 14:21:35,,
8df802bf-0d83-4055-b6a6-c66fd827fac3,Aberto,,f61b00a6-9a5c-4dd8-b799-a1d7321ee0ed,c645ebb7-6811-4a9b-8b97-b05d387cf2f9,2025-09-20 20:37:35,2025-09-26 23:10:35,,
cdd4c69a-d221-4394-8d6a-a14d740595e6,Em negociação,,d800331e-5238-4754-9730-4ebd972d0b9f,e4bfabc5-37b7-46e5-b945-f4e027b97b49,2025-05-19 00:40:35,2025-05-29 02:47:35,,
09d8cc98-41f2-40d1-a55c-d7a2497d9f2c,Finalizado sem venda,Preço,4bd53955-918e-4090-9c24-2107c3bc9efa,9a1a41e5-0540-4d7b-a37f-fe8e18b20414,2025-09-27 04:50:35,2025-10-06 05:58:35,,
5ac3020e-7c8c-4dd1-8e05-a19402ed8da8,Finalizado sem venda,Comprou em outra loja,adfcdde4-1627-470d-8661-486a16a5700c,edd2aad4-af6e-4d58-9704-dde81324b9de,2025-11-23 12:13:35,2025-12-08 14:10:35,,
79a48b35-9b4f-4124-9f86-7f049666df58,Em negociação,,0816e67b-061c-4491-8bf6-a33c35796e07,d663e69a-e682-4922-bafe-5d05d6707314,2025-07-31 20:13:35,2025-08-14 22:35:35,,
ced22fd2-09c1-4051-a74d-d840b5af9501,Finalizado com venda,Sucesso / Venda Concluída,71d14d42-d202-4185-8968-3a5add9d0dd5,1be32b0d-e756-483d-b79c-ef3f590b740d,2025-10-01 22:39:35,2025-10-02 23:45:35,,
5da02252-5f2b-44f5-8d30-ea738053f9f9,Aberto,,817c7fdd-7508-4900-99ce-e3c719d47cfd,ef7e8578-8b0f-4e29-bb3a-64082f06555c,2025-08-31 03:51:35,2025-09-10 05:07:35,,
445702f7-d22c-4713-abfe-a1c1090342e0,Finalizado sem venda,Comprou em outra loja,90b93b79-0a59-42af-8a1d-025d34764511,660736bf-8915-4e45-9e4b-c92d360b62fb,2026-03-17 06:53:35,2026-03-29 08:55:35,,
d2a2802f-fdf3-4f3b-b8fa-2420ac6fc519,Aberto,,839b115a-e41e-4d2a-b759-4330a7123445,bd7bc0d1-34b0-47f2-8447-e31e570abf03,2025-09-07 19:06:35,2025-09-14 20:44:35,,
c7f449c4-6985-4116-b9b1-74f5afd65d96,Em negociação,,956a4558-cc9a-4d1c-aadb-1ecccb786b0c,d26e6b67-9651-4365-a4d0-9d4fdfc207fc,2025-06-29 20:38:35,2025-07-10 22:55:35,,
72615a15-0b29-445b-9482-8f2013dc4226,Finalizado sem venda,Desistência,77111daa-9e47-4390-9793-aa48b2287dce,925e0103-cb5e-48d9-9bbb-5d1974065899,2026-02-05 08:27:35,2026-02-11 09:20:35,,
e31a4dae-ebc3-4178-ae56-9702b054689d,Finalizado sem venda,Preço,21c4c3eb-b4de-4e04-9f83-e25156fd9e23,f1e04a2c-caca-4bfa-a4da-5a96b80d0a2a,2026-01-09 23:37:35,2026-01-18 01:50:35,,
f399cd23-029e-48cd-87be-b37287e9458d,Em negociação,,13356586-b85e-49ba-a9ef-24ad7d50a438,1869d60f-f987-4449-8204-76c102d1dae5,2026-02-01 14:17:35,2026-02-16 17:20:35,,
0d04e10f-a7ad-44ca-855f-fe2c12d6863b,Finalizado com venda,Sucesso / Venda Concluída,c689a416-2bb8-468b-89cd-74271ff83c16,1b7cda6f-c9cd-42f7-8b54-35e35c106ab7,2025-09-22 14:55:35,2025-09-30 17:32:35,,
241d277e-ed33-427e-b63c-d67ed8a867db,Em negociação,,42253e51-a1c5-4358-adca-df9910a301e6,afd1d6c7-b3bc-444a-bcd8-c0a1eba5ffe9,2025-04-01 08:13:35,2025-04-08 12:20:35,,
56597be7-fbcb-4a80-9ba7-4e43d36155f4,Finalizado sem venda,Comprou em outra loja,5af94f01-8c04-4965-8434-6f0606b2ddcd,cfa79763-5a84-4c98-8d1b-691b4e80124c,2025-08-09 03:51:35,2025-08-09 07:49:35,,
ef15d9fe-9838-4ab1-8198-77d5d829cddd,Aberto,,fc6025a1-0ad0-495c-8ab2-033386ca97ec,4de2a48c-f0c9-4087-aaaf-1fba285483a9,2025-09-01 23:10:35,2025-09-10 02:40:35,,
34099271-9ad6-418b-95f4-ed43fcd2c36d,Finalizado com venda,Sucesso / Venda Concluída,516e1ef9-4087-4ada-9e98-9e04c17b1079,5d88e44d-aa4c-456b-a216-16b378878f00,2025-11-03 04:48:35,2025-11-06 06:31:35,,
f6a98456-6ceb-49fc-9469-56fc1eb33f69,Aberto,,f9940482-41fe-4753-9a78-97e0af9d785b,4888cdca-8c00-47ca-884b-1db69c65a119,2025-05-21 08:07:35,2025-05-25 12:42:35,,
5a5e9672-58ee-4df5-b37c-aed7b78f083a,Em negociação,,c6ae1456-1628-4cc3-94ce-6879839e58b9,f99e0722-f096-4ae9-bc92-1688dda5a9f2,2025-03-26 06:12:35,2025-04-08 11:11:35,,
839130b9-b256-4a7e-b020-c1a34bb162ac,Em negociação,,c598b2e5-f31f-428d-a775-30dbd7471a67,f7052951-ba1b-4faa-96f6-1891978e6a5c,2026-01-08 11:49:35,2026-01-18 15:07:35,,
3a5e2aac-d157-4be0-bae3-b597233b6d30,Finalizado sem venda,Preço,0ed4ff14-097c-4218-a9b0-2b50df67cb96,e5ea41b5-bed6-4468-82ba-eb98fb9bea00,2025-09-20 13:14:35,2025-10-05 17:57:35,,
fd495704-fb35-4072-885d-6aea4ab0f1cd,Aberto,,4d7935e1-ab66-4b15-b2dc-3ec06bbac343,0401c7d2-824a-43c7-a830-f9e8e2ceb452,2025-06-15 09:03:35,2025-06-24 10:28:35,,
5df78454-0224-4f1f-b1b9-010f02642027,Aberto,,324776cd-61b9-49ed-9d2e-a101af8e8663,ca8c4413-06c2-4f93-aeac-ce393b593187,2025-08-30 07:06:35,2025-09-14 07:53:35,,
c96e4e5c-57fd-4589-965f-7318359a52d3,Finalizado com venda,Sucesso / Venda Concluída,813a9c9c-6567-40d2-88c2-6cac990a1cf2,d34b6eec-e4ed-4a33-9207-fcce0b8c8c8e,2025-03-27 00:19:35,2025-04-06 04:02:35,,
3eba1ac1-27b3-4c8c-a8af-872243105f0a,Aberto,,29ee5853-6134-4ac0-a83e-68be5774237a,12bb603a-690e-42d6-867f-00a1c3ec4cb3,2025-06-26 07:01:35,2025-07-10 08:47:35,,
0cdcba9b-9922-4bae-b855-91c65952043f,Em negociação,,53a1bd56-a852-4b13-928e-03b1062d6929,39674d51-5be3-486e-876e-a00f29cd1188,2025-04-04 20:54:35,2025-04-13 22:34:35,,
3fc0fe46-81e0-4dcc-a42a-452eddaa9ba2,Finalizado sem venda,Preço,3cc6e3d5-bbfb-4897-8e86-4c7954530ee2,a4f31e41-e09b-4721-90fd-71e3fa1b2e7a,2026-03-07 03:48:35,2026-03-19 05:41:35,,
eab011b0-7005-4942-abc1-8b6c2f667478,Aberto,,afc5c6b7-0af8-4766-9b5a-6147ce824464,ad1c25a1-c4c4-4058-9689-8ffed0d9ea0f,2026-02-09 11:16:35,2026-02-19 12:33:35,,
45af1be1-1eb3-4205-bda3-3caa8c83291b,Finalizado sem venda,Desistência,a8b586f4-8fb2-4f6b-a252-185e35351215,cae370c3-e124-4865-b74a-69674186a064,2025-10-05 04:01:35,2025-10-08 04:57:35,,
7771b940-30fa-492f-a213-147761a612e8,Em negociação,,79854e8d-3d07-4d7e-bb88-70281c279d76,0d42f88f-f7b5-409d-bba1-0073ca856b25,2025-09-12 06:00:35,2025-09-15 09:30:35,,
41b84794-1e71-42d1-be26-bd3172d8f2c4,Aberto,,a77a097d-3d4b-4334-b198-acd37303648d,3e7a0a6f-4c11-4957-8ef2-ef0568068cc0,2025-06-02 21:51:35,2025-06-13 22:41:35,,
d6389bc0-47b9-4ab5-844a-da6f07b0f5f9,Em negociação,,3ce7bbd4-5373-42b4-b76b-53b41b200728,90aa9dd0-542e-494b-8cda-9e31d812b632,2025-07-12 16:28:35,2025-07-27 19:52:35,,
feb1d589-2ef1-4761-88b8-e0b722a6008a,Aberto,,a0522ee5-acae-412c-8a93-1520cde9f3ab,7079ba25-1219-4728-b9f0-eed185630bc2,2026-02-03 10:30:35,2026-02-17 10:46:35,,
01dd933e-adc6-43e0-88bc-57d63576d040,Finalizado sem venda,Falta de contato,d779b8f7-0df2-4174-bf3d-17922fa19157,6f2f2b3a-4ffe-42e2-8790-f899dc653ec1,2025-10-18 12:29:35,2025-10-23 14:22:35,,
fdfa8770-0a15-4dfb-83f2-676e63c8dc76,Finalizado com venda,Sucesso / Venda Concluída,6f3a932c-fc6c-4f7a-ac72-ddbf54afe2b9,39fff1f2-f3cc-4704-95f1-73f97ce21d84,2025-11-05 12:25:35,2025-11-07 14:36:35,,
aba33c35-0bb0-4d3f-b22c-2fd31b6870e4,Finalizado sem venda,Desistência,082cce79-fb06-454c-abb7-03bb00b8e0c3,ff66a133-7558-4284-9259-e562a6b2d011,2025-12-12 09:32:35,2025-12-18 12:26:35,,
c73749df-e775-49f0-b62f-23b60f499c8e,Em negociação,,4ef8a628-8f0e-43c4-94ba-2b6c120cd117,d6462158-753b-4f3b-ba2a-d48f030e3b4e,2026-01-11 15:00:35,2026-01-18 19:06:35,,
e35008d2-9375-48f5-8eab-20967146c61d,Finalizado sem venda,Sem estoque,5e2b942e-3e28-4740-a12f-39fb5c948996,65d21d07-ed03-4e7d-8c4c-1035c57e8197,2026-01-16 19:45:35,2026-01-31 22:08:35,,
29a20ba9-1164-49b4-b7fa-4eee05f29475,Aberto,,f6054281-d890-4af3-a825-0dd15c590612,b0917eff-ef37-4822-a16f-2a3b139f92f7,2025-05-16 15:54:35,2025-05-28 16:20:35,,
4cf4a0da-e51e-435b-9a0d-bc35581ea352,Finalizado sem venda,Comprou em outra loja,8929bb67-fe2b-46a4-891a-f10c8d6cbaf1,a803d1f0-febe-4d73-bacf-073318afc0ca,2025-06-11 10:34:35,2025-06-26 12:34:35,,
fa45c215-e73a-45bb-8d17-60f6b489fade,Em negociação,,41898437-cba3-4215-b396-6c88d494be53,78efc6f7-315a-4148-81df-38e4f76ead63,2025-09-27 11:26:35,2025-10-04 14:10:35,,
6665be34-6250-4563-8278-fde44331ec81,Em negociação,,7b7b7b67-6217-4082-8e0d-d3c0b0d525dc,f2000879-510a-43e2-a330-388fcc2bc8d4,2025-07-17 10:56:35,2025-07-18 15:44:35,,
b27eceb5-4169-42e7-b0ac-525455b6291a,Aberto,,d7c25f49-049e-4575-ae50-d67e4e698f96,a4c6ef67-ee05-4254-b410-ea8af51facc5,2025-12-17 02:14:35,2025-12-29 03:06:35,,
9abbae65-df02-4eaa-94ac-f24b49652b03,Finalizado com venda,Sucesso / Venda Concluída,2bd2f015-b22b-43b8-84f1-df392b228676,c1023909-e624-4506-8ce5-f7921604fe03,2025-04-06 10:13:35,2025-04-20 15:02:35,,
284cda16-e793-4ee6-8454-991770c71017,Finalizado sem venda,Falta de contato,048c6384-f585-4004-b89f-877234ce9cf8,a98dee3b-8481-4850-8866-6f1f3c24ef61,2025-10-14 11:30:35,2025-10-14 15:22:35,,
dc3305aa-ce07-49e6-9f9f-a5ee2a8ac638,Finalizado sem venda,Desistência,1ed80d16-bc8d-4ea5-9849-1c9f953d8fe9,75ebddae-c653-4dde-8dd7-4bef9015030b,2025-08-23 07:33:35,2025-08-25 11:55:35,,
c8c24aec-732b-4f3b-913e-0d56f85f67cd,Finalizado sem venda,Sem estoque,d6158f5b-e200-404d-8935-3c75f17f64c5,2cebe6d4-76a5-409b-b5f7-12f7163ff21f,2025-08-25 08:37:35,2025-09-09 12:20:35,,
ead9164c-287a-41bd-92f1-f96464272c70,Finalizado sem venda,Desistência,cb6b7b95-b6ad-42ce-a60b-0e187b2001e3,f841537d-909c-4f6d-aeb9-31a52d1d6a21,2026-02-14 20:14:35,2026-02-15 21:28:35,,
46e77d67-44f5-446c-ba9c-bebbc838ae2a,Aberto,,3a273093-e87c-40ab-9b37-8134d6499e72,0d0e87c5-154d-4c01-82b7-b968ce7f0253,2025-03-26 17:44:35,2025-04-10 18:23:35,,
4bcafe03-0f6d-4c44-8560-208398e1c9ba,Aberto,,50b1dae8-fa4e-4614-af83-4bc2d6ac8af5,cfbcb14c-4fe5-4420-9ba8-ccf4ae905a17,2025-07-02 03:24:35,2025-07-06 07:57:35,,
29d0cd10-9dd1-47e2-ac8f-adb346bec0ae,Em negociação,,b3f8c377-73f4-43cc-a281-bd7a85b8e138,f55f6848-ffda-4504-b1ed-52a51b3920b9,2025-07-20 05:39:35,2025-07-31 09:56:35,,
5507b057-a04d-4d50-88a6-070638ce42e1,Em negociação,,7c3a499b-d820-4c74-b6d3-0c5c41f2d6bd,b5514fbf-0210-4f2d-97ff-6b22dc2c1cdf,2025-04-20 09:39:35,2025-05-03 13:20:35,,
4606d319-7d40-4412-a7c9-9ce1c7682cbf,Finalizado com venda,Sucesso / Venda Concluída,879e6343-063d-4539-bfff-d1c5a8e55e5d,ddd88e17-1372-4faf-b0d1-845f6aa9cb00,2025-12-02 22:18:35,2025-12-11 02:51:35,,
3426993a-6058-4c4d-9d40-a039d375fd35,Finalizado com venda,Sucesso / Venda Concluída,94634864-dbc1-49eb-9f38-d57881c068a9,4b4ee7b2-053a-42a9-b319-f02cd235a11a,2025-04-05 04:35:35,2025-04-20 08:18:35,,
085d53f2-4ec0-4496-a4b5-2522dc6bb6fb,Finalizado com venda,Sucesso / Venda Concluída,bc71c714-0109-4aca-887f-0b4439b0ec56,cb98779c-b85a-4fc4-9912-135c5a45ac01,2026-03-06 10:21:35,2026-03-09 15:00:35,,
ced88475-3bee-47a6-bc72-cd795ba0325b,Em negociação,,7f394944-9f1e-4ca4-b2ce-24f4b40e4eca,f561f047-c473-40c4-8eca-0cdd98b39518,2025-07-09 11:49:35,2025-07-22 12:38:35,,
220b8c56-fe3e-471e-8a85-1eff87447b69,Finalizado sem venda,Desistência,8ca9aa68-c335-45fc-bf66-4c6783875b9d,056d2e36-6f6c-438c-8900-36681613df45,2025-12-05 16:56:35,2025-12-17 19:26:35,,
2cc9e171-1ece-438d-9fda-06b0d83537bd,Aberto,,211c72dc-525b-4882-8c38-d581929bfee0,28622598-9e49-44e3-ac55-8ed6cf0650a9,2025-07-11 17:23:35,2025-07-19 21:27:35,,
048321ce-39c0-4490-aee0-54d41687ca76,Finalizado sem venda,Preço,d72220df-2897-4297-b718-af3f78d4b1ff,c714258d-4282-4851-a5fd-c2cafb501ee3,2025-07-03 12:55:35,2025-07-07 15:50:35,,
122e6436-3913-492d-997c-28394f62d07b,Aberto,,aa250cf9-210a-424e-ae49-48ab6a762293,9a12abeb-e376-4f7c-a364-1719489d9ef9,2025-07-13 06:40:35,2025-07-13 09:30:35,,
17d86a3b-4ea9-43bd-a8be-ee83a1283679,Aberto,,9864d97a-4bd4-40f3-a835-9a5fef027ccd,e36cdd18-dc02-459c-9479-348e6b8a8a73,2025-12-18 10:08:35,2025-12-30 14:57:35,,
d2dffb1b-a75d-4f0f-baec-c0de0550cccc,Em negociação,,2a2959d2-d472-4cfd-9e53-98cfa80e645f,e0313f74-7b5f-4e56-84b7-bdca1b6ec907,2025-05-17 22:12:35,2025-05-24 00:44:35,,
c42e5b99-9f62-4bb6-9856-93a94477527a,Finalizado com venda,Sucesso / Venda Concluída,aa49d78c-488c-4b35-967b-1ca835a97639,4e73feae-2d7f-4dbe-92bd-42de7130b411,2025-05-15 14:42:35,2025-05-26 19:39:35,,
768d5cb6-15a1-43df-b3ac-3ef18b3aa112,Finalizado com venda,Sucesso / Venda Concluída,1a8a8721-6410-4765-8360-4f04cf573528,50295c35-5cc7-4598-a83e-723521235f96,2025-07-02 06:07:35,2025-07-08 08:54:35,,
1be197e4-0357-4f2a-a774-47676214717e,Aberto,,5484362c-f7cf-44f9-aead-d275ecc844e0,ae88eccf-d177-4f97-8dd6-006f5a1b4789,2025-06-05 01:18:35,2025-06-18 06:09:35,,
b9e6d383-a452-432e-af88-06489e91ac41,Finalizado sem venda,Preço,054d1c0d-89fa-4b54-bb2c-aa80377fb6c9,8061d05f-c7ea-4df9-b9b3-2f2bd4c8f256,2025-11-30 18:18:35,2025-12-10 20:09:35,,
ceb71078-6121-4465-a64e-a70bc0f348da,Finalizado sem venda,Preço,78d2e6cd-ab19-419b-ba0f-f209f28ba102,a8669975-8422-4cdd-9a9c-e96439342fa6,2026-03-20 19:43:35,2026-04-03 20:52:35,,
d24177e9-d7d4-46b3-a398-2391e4a01c5e,Em negociação,,46d6339d-2c3f-498c-bb0c-3ce0ecd0b00f,140e3dc1-6ec4-4b22-bf55-8ef7bbb524d8,2026-02-24 17:25:35,2026-03-08 18:42:35,,
37e580fc-ef5f-4be4-bfec-930fc7839fd6,Em negociação,,9401e10e-6343-4310-81f4-b017d6cd1920,6f99aa38-b071-4984-bdf3-6ee21e2c3276,2025-10-23 21:06:35,2025-10-25 00:37:35,,
