id,old_stage,new_stage,notes,negotiation_id,lead_id,created_at,updated_at,created_by_user_id,updated_by_user_id
7ca35051-e747-44c8-a493-b568afecc975,Início,Aguardando resposta do cliente,,45dff6fc-cfa0-4f2e-bfc2-12281884fb61,46b27b5c-fdc3-4b0d-a531-e8ebca8123f9,2026-01-17 20:25:35,2026-01-28 00:32:35,,
42b7a87d-2919-41b2-874d-1b0548b9eaee,Início,Aguardando resposta do cliente,,1afe3a8b-14f8-431d-8f1f-9e526916f84b,9a4353bd-615e-43d2-b8cd-46bbbf0d680c,2025-05-10 07:14:35,2025-05-20 12:06:35,,
abe7a60d-9350-422a-be57-58538a46478a,Início,Aguardando resposta do cliente,,bde388bb-bb98-4640-bc20-9579bfa8b814,b9dad7b2-a874-4002-b390-7f3177e2585f,2025-10-18 05:29:35,2025-11-01 09:05:35,,
3e0ab7f1-3985-43c9-afa0-86033fb8dc02,Início,Teste drive,,1950e13e-1cf3-42fb-8071-b5740255712a,53ab934f-d2df-41b3-9211-2a05b4bfe231,2025-07-21 11:56:35,2025-07-24 15:25:35,,
5fbf5ae6-fa1c-413a-b627-77fa28a9cc9a,Início,Enviou proposta,,d476a473-a838-43b4-9eff-ce76df937684,7569f8fc-b02e-459e-adba-2fb0f9d4cdc6,2025-08-08 02:33:35,2025-08-15 05:43:35,,
41b20ae9-7994-4f8f-8f8d-419725026fae,Início,Aguardando resposta do cliente,,3a2e8178-05a1-4046-b97c-03d716beb5a5,df70730e-075c-4a78-ac20-e260bf97c019,2026-03-13 00:16:35,2026-03-28 04:58:35,,
a0e3ce11-6423-4e43-ab41-f30b2b8a5cb9,Início,Aguardando pagamento,,e967c646-1bd1-40ca-a74d-a7f0cf0faba7,c5130a79-84d4-4360-8ff8-2320dd0bc07f,2026-02-01 21:26:35,2026-02-15 01:31:35,,
e3fec48e-4788-4738-9eec-1f4354d63240,Início,Aguardando resposta do cliente,,f7b648ba-419b-4259-ac08-1707077b2469,6e2e0279-b22b-4f2c-a4ff-140994d06787,2025-12-03 08:12:35,2025-12-04 11:47:35,,
fc4af339-2133-4d25-b8ee-78894319594f,Início,Enviou proposta,,46c2012a-6e15-4cd3-99fd-6013aceb306c,d4664bbe-2d46-47ab-b6da-6684524e962c,2025-11-23 06:29:35,2025-11-27 07:27:35,,
22524d21-905b-4fca-a49e-f2d848e343a4,Início,Aguardando resposta do cliente,,1edbb1d9-6623-4b8c-8158-c8611261c1ba,2ec1faae-6591-485a-8dfc-103fc9751534,2025-09-25 13:20:35,2025-09-26 14:07:35,,
6c430bfc-3be7-4d4e-b0f6-c6d424716f6b,Início,Enviou proposta,,32f1c46d-cedc-4452-a704-687bf1a4453f,e8ded9a7-b5e5-4e19-8aaa-a3fae65a07e3,2025-06-22 05:54:35,2025-06-29 07:38:35,,
f540168d-b778-43fc-a765-e17283f7a5f8,Início,Contato inicial,,bb278947-92f3-4116-b486-c39216e7089d,fa8eb29f-a64c-4a40-95f8-143cdf8555c0,2025-07-18 15:50:35,2025-08-01 16:32:35,,
05751b63-6eeb-4182-84d3-13d2b66d851b,Início,Teste drive,,6f4ba854-90c5-417f-b8e6-e4af16568438,d5a77f80-e1b1-46d1-9ed3-000d7ab8c7a2,2025-12-22 22:44:35,2025-12-24 23:12:35,,
7c880c08-2f65-4062-ac1f-13d335df23bb,Início,Contato inicial,,7b080c9d-f28c-436f-b2c7-ef94813bb68d,68601b91-91a5-4302-ad57-9ee8bf18745a,2026-03-06 17:41:35,2026-03-17 17:49:35,,
adc9da61-573e-474c-a0e4-a047c224fee6,Início,Contato inicial,,167373fe-eb97-4587-9674-c7c5f8e1835c,b669a07d-48de-4301-acb6-f3c30e2c9e40,2025-12-30 19:58:35,2026-01-08 23:56:35,,
6e962ccd-324d-4cb4-87e2-4f3648202a97,Início,Contato inicial,,ee950862-797b-4190-8001-b880c8aefac7,e79f997c-5af2-435e-89fc-09c55bdf53b4,2025-09-24 19:23:35,2025-10-10 00:12:35,,
d761eb87-9836-4e5a-8843-f405a9e5e6f0,Início,Contato inicial,,f6f98c32-8fee-4447-a483-d42d5135c94d,7d1bf242-5cdd-46e2-aeaf-b27e84a44f45,2025-11-14 10:16:35,2025-11-27 12:03:35,,
7ef9f25d-c5e8-4bde-8ac9-1041105cbb6e,Início,Enviou proposta,,977273ec-a0bd-44a3-a4dd-19298ce2ab84,df824ad9-007c-4aee-ab5d-0d119a655a55,2026-01-25 16:21:35,2026-02-06 19:46:35,,
1319d6c7-d35a-45b6-9a84-6ef42c64a17f,Início,Contato inicial,,8b15a990-c260-4d7e-96fb-ca75646db296,33f02458-bf3b-4115-8495-faebcdcfb925,2025-11-27 07:30:35,2025-11-30 07:52:35,,
3f09b5be-918a-4cd2-8707-b6811664ab11,Início,Aguardando pagamento,,c6b75689-a962-4e96-81c3-7c5fb91f2cf8,a151bdd3-5d86-471e-ad17-c7b9c10f9f6a,2025-09-26 01:50:35,2025-09-30 06:22:35,,
5808c851-ac92-436f-9dda-69a2bf46dd08,Início,Aguardando resposta do cliente,,70f5d0f6-5716-4ac9-b2e8-26e10276577c,3e68dbb9-1f47-432d-b010-b93d9829c803,2025-04-15 16:57:35,2025-04-27 19:13:35,,
f0908cc0-263e-40c5-90f2-c82cd6f44125,Início,Enviou proposta,,d4fcd70f-3ee0-4289-b177-338f6a382da4,d719f31d-7a87-4b2d-9106-d8ecb053e48c,2025-06-07 03:19:35,2025-06-14 07:26:35,,
13c96fe8-2893-46ee-9914-5e043a89f1a7,Início,Teste drive,,a6dce1c2-485a-4a48-8ac0-03fc317fe9e0,1e92fa92-e02d-4f0e-9e14-0d6dd1e07bf3,2025-05-13 07:45:35,2025-05-27 08:29:35,,
e62dda67-3184-4e30-9464-aa826ae503f0,Início,Contato inicial,,ba788026-05d9-45c3-8bfb-161f842d04a5,5ecc48da-866a-444c-b61f-9e95c4c8e912,2025-09-30 06:34:35,2025-10-01 09:00:35,,
dc2b8ab4-2882-4d4a-bf7b-090a68c3cf4d,Início,Teste drive,,6c4216d6-b61b-4a12-8e30-d7d213ce8c52,854e4794-c077-4dd5-943d-93f66dba2293,2026-01-23 11:47:35,2026-01-27 11:52:35,,
4e729b78-4d3d-47bc-b4bc-fff0b6670015,Início,Aguardando resposta do cliente,,f823c4d4-08ed-46dd-b698-a44f7044957e,714fe641-cd15-497f-8f22-d37b7aaea942,2025-11-28 18:48:35,2025-12-04 19:20:35,,
ed780496-8d6b-4bf3-95e7-b52f59ed1a99,Início,Aguardando pagamento,,73ae3a76-9402-4656-ad93-f635684a002d,40fb560c-a347-46f1-aaf1-0fa5cb5d3593,2025-11-21 12:37:35,2025-12-05 16:14:35,,
46d88b8f-f6ac-4afa-812d-fa84dfe78e83,Início,Aguardando pagamento,,dcc69009-8fc7-4d3b-9238-56889979db2b,ccbf609c-6e93-42ba-9111-4ead0a1ab807,2025-04-11 09:15:35,2025-04-19 12:49:35,,
2ef3dafd-911c-4d5a-b792-6fa5dbdbe473,Início,Enviou proposta,,207e0df4-8e19-49cd-93b9-ffc57ae926a0,aeefbb9a-81fd-4bf6-896a-86b8b3141d36,2025-07-01 10:17:35,2025-07-10 11:20:35,,
db6de0d0-9713-4863-b9aa-b22be0aacfe5,Início,Teste drive,,01a1bee2-fbe5-4d3d-99cd-d0df7b2990d7,1eefadab-e7f8-490d-8bdc-5807409d859b,2025-12-11 22:41:35,2025-12-12 01:08:35,,
cc1f62fa-ab27-4aaa-a190-83ae8efed4dc,Início,Aguardando resposta do cliente,,3a269d34-a95f-4243-9d6f-be37e2859fc7,3721af06-a15f-4aa9-bf9f-af28570d0b7e,2026-02-05 17:08:35,2026-02-13 18:06:35,,
ce8800e6-b801-4da8-9a76-195901b549b0,Início,Aguardando resposta do cliente,,3014d456-5e41-4e79-bf25-21501f66aa3f,74756b8f-ec9a-411c-86f6-200cc30af853,2025-12-28 17:43:35,2025-12-28 19:49:35,,
73a7e81e-5d87-4dce-bb61-2db8de6bfb28,Início,Aguardando resposta do cliente,,0b698ef6-ec79-4b50-ad69-568b7bec116a,dcfc502d-a96e-46b7-9707-410cf94b9f6c,2025-11-13 19:46:35,2025-11-26 00:38:35,,
345abe1f-624c-4c9e-bcf6-656543cfd53c,Início,Teste drive,,717fd259-51bc-4fec-a34c-ce2a5432e1f0,0cb097e4-e30e-4c95-8e14-6ee0d0fd12f4,2026-03-03 19:04:35,2026-03-18 20:31:35,,
6825d518-c672-4e02-8b91-8ee505bb4cb1,Início,Aguardando resposta do cliente,,a2ee1100-d221-43aa-a046-e8caaaad27f3,518f55aa-4f12-44e7-a9b6-ef85dc7d5b7b,2025-10-16 19:08:35,2025-10-27 23:02:35,,
013c8246-8b56-4c9d-a74e-d3be6c589f5b,Início,Teste drive,,f41ff9ce-2526-4b92-9173-5de283a1681c,46a5d284-a479-4bfa-8047-02f50d8f0725,2025-04-11 08:58:35,2025-04-17 12:20:35,,
478f9cdc-7c30-471a-a03e-f95962cabc29,Início,Aguardando resposta do cliente,,c07db6f6-776a-48c9-aa8a-fce416818494,9bdf12ec-8304-431a-9977-17578186ef82,2025-07-07 15:49:35,2025-07-17 16:56:35,,
871fd91e-6a81-41fc-a75e-42243e651027,Início,Contato inicial,,2183c0d4-3623-4687-8e03-c8f1d05afc2d,253d9098-8e57-4e30-b1cf-018e780ea023,2026-02-15 01:59:35,2026-02-17 06:54:35,,
05636881-4cf9-4951-9452-df681c4d68d6,Início,Contato inicial,,ed708a5a-5a3c-420c-8dc3-dab54d0b940f,ef488a35-e979-48e8-a61c-8da93b5de3f6,2025-06-12 04:17:35,2025-06-21 04:45:35,,
3c2c714d-b54c-4b01-955c-b0c01a14061f,Início,Contato inicial,,25132664-0e42-4eb4-a06d-f5c1f3085bfa,c4c75783-4c2a-47ac-871e-3f5d2f7e0ec4,2025-07-07 22:31:35,2025-07-18 22:41:35,,
2a077815-4fc7-4010-ac38-6d316124905b,Início,Enviou proposta,,5e17ac0d-688b-4390-a822-b73f86ec7cf7,7954c582-d9ad-48b4-b0f7-3cdb23d9c13a,2025-10-20 03:48:35,2025-10-26 07:06:35,,
f6ee6a3d-2b5b-49c7-9fc9-8a4ca6a74f97,Início,Aguardando pagamento,,6486f1f1-414b-436e-95e3-d910096f6139,d4fa295c-da07-4eb5-b009-1f6a6c56d897,2025-12-14 00:16:35,2025-12-21 03:12:35,,
e85ddd08-369d-48ca-a737-158124c2d17b,Início,Contato inicial,,ef490ae8-f411-493b-96f4-2d8f05b4047c,11d7b467-50d0-4908-9ecf-f8f4b93a9926,2025-07-27 12:24:35,2025-08-07 14:56:35,,
c4dda1ed-9713-4b27-af46-53b68bdd900f,Início,Aguardando resposta do cliente,,cfcb1941-421f-47e2-9db4-28ce4f8dac30,06689f96-c07e-46ee-9123-aa1ef0e3e746,2025-08-28 12:49:35,2025-09-08 14:21:35,,
5859c48d-8f27-4bfb-9668-73fbe4ea36e4,Início,Contato inicial,,f61b00a6-9a5c-4dd8-b799-a1d7321ee0ed,c645ebb7-6811-4a9b-8b97-b05d387cf2f9,2025-09-20 20:37:35,2025-09-26 23:10:35,,
00638387-7b1f-4dd6-9c44-32c6d704d559,Início,Enviou proposta,,d800331e-5238-4754-9730-4ebd972d0b9f,e4bfabc5-37b7-46e5-b945-f4e027b97b49,2025-05-19 00:40:35,2025-05-29 02:47:35,,
66f8e9b7-c2e6-4582-9c67-e070f3ce8c13,Início,Aguardando pagamento,,4bd53955-918e-4090-9c24-2107c3bc9efa,9a1a41e5-0540-4d7b-a37f-fe8e18b20414,2025-09-27 04:50:35,2025-10-06 05:58:35,,
46a1e915-bc73-44ef-953b-639c892bcf06,Início,Aguardando pagamento,,adfcdde4-1627-470d-8661-486a16a5700c,edd2aad4-af6e-4d58-9704-dde81324b9de,2025-11-23 12:13:35,2025-12-08 14:10:35,,
dea6f5ac-e087-49b5-a3d3-a349c3d247d1,Início,Contato inicial,,0816e67b-061c-4491-8bf6-a33c35796e07,d663e69a-e682-4922-bafe-5d05d6707314,2025-07-31 20:13:35,2025-08-14 22:35:35,,
2963ecc1-cbcf-4bc3-9d0f-e28166b4b9bd,Início,Enviou proposta,,71d14d42-d202-4185-8968-3a5add9d0dd5,1be32b0d-e756-483d-b79c-ef3f590b740d,2025-10-01 22:39:35,2025-10-02 23:45:35,,
d0ca6c35-294e-49f6-973f-ad711b81d5d9,Início,Teste drive,,817c7fdd-7508-4900-99ce-e3c719d47cfd,ef7e8578-8b0f-4e29-bb3a-64082f06555c,2025-08-31 03:51:35,2025-09-10 05:07:35,,
31316185-143d-4ccc-985b-70c1a53f8b67,Início,Teste drive,,90b93b79-0a59-42af-8a1d-025d34764511,660736bf-8915-4e45-9e4b-c92d360b62fb,2026-03-17 06:53:35,2026-03-29 08:55:35,,
56b1645e-a97e-4413-8464-f841824423d0,Início,Teste drive,,839b115a-e41e-4d2a-b759-4330a7123445,bd7bc0d1-34b0-47f2-8447-e31e570abf03,2025-09-07 19:06:35,2025-09-14 20:44:35,,
ebef3f71-14e2-45c6-9be2-510e7f84ee02,Início,Teste drive,,956a4558-cc9a-4d1c-aadb-1ecccb786b0c,d26e6b67-9651-4365-a4d0-9d4fdfc207fc,2025-06-29 20:38:35,2025-07-10 22:55:35,,
f45e1c99-2287-4859-a093-dd3b6b488f8d,Início,Contato inicial,,77111daa-9e47-4390-9793-aa48b2287dce,925e0103-cb5e-48d9-9bbb-5d1974065899,2026-02-05 08:27:35,2026-02-11 09:20:35,,
67dc4153-55b9-4838-bf0b-a98993f9f9fd,Início,Enviou proposta,,21c4c3eb-b4de-4e04-9f83-e25156fd9e23,f1e04a2c-caca-4bfa-a4da-5a96b80d0a2a,2026-01-09 23:37:35,2026-01-18 01:50:35,,
ac7470d9-c4c0-4d64-b99b-7d9c94c6001a,Início,Teste drive,,13356586-b85e-49ba-a9ef-24ad7d50a438,1869d60f-f987-4449-8204-76c102d1dae5,2026-02-01 14:17:35,2026-02-16 17:20:35,,
0143117b-8ba9-4a61-9c4c-60ea3e879267,Início,Teste drive,,c689a416-2bb8-468b-89cd-74271ff83c16,1b7cda6f-c9cd-42f7-8b54-35e35c106ab7,2025-09-22 14:55:35,2025-09-30 17:32:35,,
46cea1e9-3c60-469b-81fe-c37cc9a72b95,Início,Enviou proposta,,42253e51-a1c5-4358-adca-df9910a301e6,afd1d6c7-b3bc-444a-bcd8-c0a1eba5ffe9,2025-04-01 08:13:35,2025-04-08 12:20:35,,
1a3495fe-2e62-465c-baca-48c9f299829c,Início,Enviou proposta,,5af94f01-8c04-4965-8434-6f0606b2ddcd,cfa79763-5a84-4c98-8d1b-691b4e80124c,2025-08-09 03:51:35,2025-08-09 07:49:35,,
bb5c12c4-66df-4558-88e2-b36a24a4a892,Início,Teste drive,,fc6025a1-0ad0-495c-8ab2-033386ca97ec,4de2a48c-f0c9-4087-aaaf-1fba285483a9,2025-09-01 23:10:35,2025-09-10 02:40:35,,
84c1e86a-f64c-44d8-9d12-983713a21dc1,Início,Contato inicial,,516e1ef9-4087-4ada-9e98-9e04c17b1079,5d88e44d-aa4c-456b-a216-16b378878f00,2025-11-03 04:48:35,2025-11-06 06:31:35,,
d6e3e736-5dd0-4b3b-b4ec-88f149e765c1,Início,Enviou proposta,,f9940482-41fe-4753-9a78-97e0af9d785b,4888cdca-8c00-47ca-884b-1db69c65a119,2025-05-21 08:07:35,2025-05-25 12:42:35,,
9b76e435-129c-4196-a57e-056ab97da66f,Início,Teste drive,,c6ae1456-1628-4cc3-94ce-6879839e58b9,f99e0722-f096-4ae9-bc92-1688dda5a9f2,2025-03-26 06:12:35,2025-04-08 11:11:35,,
6640320c-7da7-452b-b427-5ce1f23fda2d,Início,Aguardando pagamento,,c598b2e5-f31f-428d-a775-30dbd7471a67,f7052951-ba1b-4faa-96f6-1891978e6a5c,2026-01-08 11:49:35,2026-01-18 15:07:35,,
08ff2c21-824f-45a9-b2db-93e92e4d517e,Início,Aguardando resposta do cliente,,0ed4ff14-097c-4218-a9b0-2b50df67cb96,e5ea41b5-bed6-4468-82ba-eb98fb9bea00,2025-09-20 13:14:35,2025-10-05 17:57:35,,
5ef6da19-ce9e-4b05-8ef6-98db74dda89b,Início,Enviou proposta,,4d7935e1-ab66-4b15-b2dc-3ec06bbac343,0401c7d2-824a-43c7-a830-f9e8e2ceb452,2025-06-15 09:03:35,2025-06-24 10:28:35,,
8200df92-ceb2-4867-a9cd-d51799afaf8c,Início,Contato inicial,,324776cd-61b9-49ed-9d2e-a101af8e8663,ca8c4413-06c2-4f93-aeac-ce393b593187,2025-08-30 07:06:35,2025-09-14 07:53:35,,
fe6f3c95-d7a0-473f-a60c-eecfb8b08679,Início,Contato inicial,,813a9c9c-6567-40d2-88c2-6cac990a1cf2,d34b6eec-e4ed-4a33-9207-fcce0b8c8c8e,2025-03-27 00:19:35,2025-04-06 04:02:35,,
d0c0e7ae-1842-4e70-b767-6a41b8246584,Início,Enviou proposta,,29ee5853-6134-4ac0-a83e-68be5774237a,12bb603a-690e-42d6-867f-00a1c3ec4cb3,2025-06-26 07:01:35,2025-07-10 08:47:35,,
0275e13c-053f-4982-aa9d-6ad0a4c70bbf,Início,Contato inicial,,53a1bd56-a852-4b13-928e-03b1062d6929,39674d51-5be3-486e-876e-a00f29cd1188,2025-04-04 20:54:35,2025-04-13 22:34:35,,
5117b913-d48c-4106-b9e2-07a4eaf94362,Início,Aguardando resposta do cliente,,3cc6e3d5-bbfb-4897-8e86-4c7954530ee2,a4f31e41-e09b-4721-90fd-71e3fa1b2e7a,2026-03-07 03:48:35,2026-03-19 05:41:35,,
1a84465a-ae9f-4401-a75a-e2f5acd3c92d,Início,Aguardando resposta do cliente,,afc5c6b7-0af8-4766-9b5a-6147ce824464,ad1c25a1-c4c4-4058-9689-8ffed0d9ea0f,2026-02-09 11:16:35,2026-02-19 12:33:35,,
d8fe1437-ab02-48b5-812b-e263b847da85,Início,Contato inicial,,a8b586f4-8fb2-4f6b-a252-185e35351215,cae370c3-e124-4865-b74a-69674186a064,2025-10-05 04:01:35,2025-10-08 04:57:35,,
5ce05473-1c9a-4546-831e-1c5c6a0bbdee,Início,Aguardando resposta do cliente,,79854e8d-3d07-4d7e-bb88-70281c279d76,0d42f88f-f7b5-409d-bba1-0073ca856b25,2025-09-12 06:00:35,2025-09-15 09:30:35,,
1e0551ed-d362-47a9-9ded-2c1706cd1b21,Início,Aguardando pagamento,,a77a097d-3d4b-4334-b198-acd37303648d,3e7a0a6f-4c11-4957-8ef2-ef0568068cc0,2025-06-02 21:51:35,2025-06-13 22:41:35,,
e4c7633c-e80b-411b-859d-f266e447ba76,Início,Contato inicial,,3ce7bbd4-5373-42b4-b76b-53b41b200728,90aa9dd0-542e-494b-8cda-9e31d812b632,2025-07-12 16:28:35,2025-07-27 19:52:35,,
7ccc7467-516f-4baf-abb4-e9dc94df6159,Início,Aguardando resposta do cliente,,a0522ee5-acae-412c-8a93-1520cde9f3ab,7079ba25-1219-4728-b9f0-eed185630bc2,2026-02-03 10:30:35,2026-02-17 10:46:35,,
d39b9e15-4966-4a1c-a51b-acc093462846,Início,Aguardando pagamento,,d779b8f7-0df2-4174-bf3d-17922fa19157,6f2f2b3a-4ffe-42e2-8790-f899dc653ec1,2025-10-18 12:29:35,2025-10-23 14:22:35,,
e7b95b6b-ea85-4349-ac36-e3f1894ab1ca,Início,Aguardando resposta do cliente,,6f3a932c-fc6c-4f7a-ac72-ddbf54afe2b9,39fff1f2-f3cc-4704-95f1-73f97ce21d84,2025-11-05 12:25:35,2025-11-07 14:36:35,,
21fae71f-14da-403e-9c2f-cee3aac55b04,Início,Teste drive,,082cce79-fb06-454c-abb7-03bb00b8e0c3,ff66a133-7558-4284-9259-e562a6b2d011,2025-12-12 09:32:35,2025-12-18 12:26:35,,
93af9c85-33ba-48a0-80ad-36ffbc5899de,Início,Aguardando pagamento,,4ef8a628-8f0e-43c4-94ba-2b6c120cd117,d6462158-753b-4f3b-ba2a-d48f030e3b4e,2026-01-11 15:00:35,2026-01-18 19:06:35,,
4aee426d-8cb0-42d3-be9d-d23bc25d29c6,Início,Aguardando pagamento,,5e2b942e-3e28-4740-a12f-39fb5c948996,65d21d07-ed03-4e7d-8c4c-1035c57e8197,2026-01-16 19:45:35,2026-01-31 22:08:35,,
f9909ff6-e807-41fe-8b6f-6ba2d550dbe8,Início,Aguardando pagamento,,f6054281-d890-4af3-a825-0dd15c590612,b0917eff-ef37-4822-a16f-2a3b139f92f7,2025-05-16 15:54:35,2025-05-28 16:20:35,,
20e3d413-b2f6-459d-bbcc-48905475d874,Início,Aguardando pagamento,,8929bb67-fe2b-46a4-891a-f10c8d6cbaf1,a803d1f0-febe-4d73-bacf-073318afc0ca,2025-06-11 10:34:35,2025-06-26 12:34:35,,
5ebb0b55-6961-4305-b225-a6f2de66b70a,Início,Enviou proposta,,41898437-cba3-4215-b396-6c88d494be53,78efc6f7-315a-4148-81df-38e4f76ead63,2025-09-27 11:26:35,2025-10-04 14:10:35,,
979cefd2-c7f0-4d69-8af0-61d0026c10c0,Início,Teste drive,,7b7b7b67-6217-4082-8e0d-d3c0b0d525dc,f2000879-510a-43e2-a330-388fcc2bc8d4,2025-07-17 10:56:35,2025-07-18 15:44:35,,
76c97ed8-5b6b-4bf6-a6da-73eb4f9a3677,Início,Aguardando pagamento,,d7c25f49-049e-4575-ae50-d67e4e698f96,a4c6ef67-ee05-4254-b410-ea8af51facc5,2025-12-17 02:14:35,2025-12-29 03:06:35,,
97dbf1a5-2018-48d4-a3d4-bc41f9bd37ea,Início,Contato inicial,,2bd2f015-b22b-43b8-84f1-df392b228676,c1023909-e624-4506-8ce5-f7921604fe03,2025-04-06 10:13:35,2025-04-20 15:02:35,,
de3cd08f-8a24-4d8b-9d6c-2e9e030e9faa,Início,Aguardando pagamento,,048c6384-f585-4004-b89f-877234ce9cf8,a98dee3b-8481-4850-8866-6f1f3c24ef61,2025-10-14 11:30:35,2025-10-14 15:22:35,,
8f8c7378-fed1-4851-8ca3-f4fd98f6ff2b,Início,Contato inicial,,1ed80d16-bc8d-4ea5-9849-1c9f953d8fe9,75ebddae-c653-4dde-8dd7-4bef9015030b,2025-08-23 07:33:35,2025-08-25 11:55:35,,
99b99187-cc8a-4e0f-88e5-9719cd43e35c,Início,Aguardando pagamento,,d6158f5b-e200-404d-8935-3c75f17f64c5,2cebe6d4-76a5-409b-b5f7-12f7163ff21f,2025-08-25 08:37:35,2025-09-09 12:20:35,,
38302bf0-f687-4e14-b480-02f803b8818f,Início,Contato inicial,,cb6b7b95-b6ad-42ce-a60b-0e187b2001e3,f841537d-909c-4f6d-aeb9-31a52d1d6a21,2026-02-14 20:14:35,2026-02-15 21:28:35,,
ab628af3-2dba-445e-a7ba-f91333801d50,Início,Enviou proposta,,3a273093-e87c-40ab-9b37-8134d6499e72,0d0e87c5-154d-4c01-82b7-b968ce7f0253,2025-03-26 17:44:35,2025-04-10 18:23:35,,
bf8af149-03d9-4580-acc0-bd4ccb10db7e,Início,Contato inicial,,50b1dae8-fa4e-4614-af83-4bc2d6ac8af5,cfbcb14c-4fe5-4420-9ba8-ccf4ae905a17,2025-07-02 03:24:35,2025-07-06 07:57:35,,
cd7042b7-c842-4eb1-87b6-66026159bf8c,Início,Enviou proposta,,b3f8c377-73f4-43cc-a281-bd7a85b8e138,f55f6848-ffda-4504-b1ed-52a51b3920b9,2025-07-20 05:39:35,2025-07-31 09:56:35,,
78f449ba-496c-47a8-95bb-06c8ac8f5685,Início,Enviou proposta,,7c3a499b-d820-4c74-b6d3-0c5c41f2d6bd,b5514fbf-0210-4f2d-97ff-6b22dc2c1cdf,2025-04-20 09:39:35,2025-05-03 13:20:35,,
47b7099c-52d2-4918-aaf6-dc61abe91d03,Início,Aguardando resposta do cliente,,879e6343-063d-4539-bfff-d1c5a8e55e5d,ddd88e17-1372-4faf-b0d1-845f6aa9cb00,2025-12-02 22:18:35,2025-12-11 02:51:35,,
834b3067-0f26-4db7-81b3-d0c311088965,Início,Aguardando pagamento,,94634864-dbc1-49eb-9f38-d57881c068a9,4b4ee7b2-053a-42a9-b319-f02cd235a11a,2025-04-05 04:35:35,2025-04-20 08:18:35,,
1ad67cee-e288-470c-a873-c4fe957a9436,Início,Aguardando pagamento,,bc71c714-0109-4aca-887f-0b4439b0ec56,cb98779c-b85a-4fc4-9912-135c5a45ac01,2026-03-06 10:21:35,2026-03-09 15:00:35,,
f4bb04fa-b301-4c95-85ea-05807f24dc6f,Início,Enviou proposta,,7f394944-9f1e-4ca4-b2ce-24f4b40e4eca,f561f047-c473-40c4-8eca-0cdd98b39518,2025-07-09 11:49:35,2025-07-22 12:38:35,,
b6c998c5-2462-4d2a-a940-b088649122f6,Início,Aguardando pagamento,,8ca9aa68-c335-45fc-bf66-4c6783875b9d,056d2e36-6f6c-438c-8900-36681613df45,2025-12-05 16:56:35,2025-12-17 19:26:35,,
26a02142-e4ad-4c8b-9161-1f54f84296d7,Início,Enviou proposta,,211c72dc-525b-4882-8c38-d581929bfee0,28622598-9e49-44e3-ac55-8ed6cf0650a9,2025-07-11 17:23:35,2025-07-19 21:27:35,,
69abdcad-dec6-4e4b-9b74-36170dc1fe6a,Início,Aguardando resposta do cliente,,d72220df-2897-4297-b718-af3f78d4b1ff,c714258d-4282-4851-a5fd-c2cafb501ee3,2025-07-03 12:55:35,2025-07-07 15:50:35,,
760c84c0-2c6a-415c-9be5-09af1421242c,Início,Teste drive,,aa250cf9-210a-424e-ae49-48ab6a762293,9a12abeb-e376-4f7c-a364-1719489d9ef9,2025-07-13 06:40:35,2025-07-13 09:30:35,,
92f0f51e-7058-411d-917e-a81e52e5fc81,Início,Contato inicial,,9864d97a-4bd4-40f3-a835-9a5fef027ccd,e36cdd18-dc02-459c-9479-348e6b8a8a73,2025-12-18 10:08:35,2025-12-30 14:57:35,,
1806121a-0e1a-4284-aa4c-c25b6742ee13,Início,Enviou proposta,,2a2959d2-d472-4cfd-9e53-98cfa80e645f,e0313f74-7b5f-4e56-84b7-bdca1b6ec907,2025-05-17 22:12:35,2025-05-24 00:44:35,,
7ea3bf20-98da-4bd9-ac8b-afbbf3cefbda,Início,Enviou proposta,,aa49d78c-488c-4b35-967b-1ca835a97639,4e73feae-2d7f-4dbe-92bd-42de7130b411,2025-05-15 14:42:35,2025-05-26 19:39:35,,
f389ed1c-5769-41fe-b288-2be14a34eef7,Início,Aguardando resposta do cliente,,1a8a8721-6410-4765-8360-4f04cf573528,50295c35-5cc7-4598-a83e-723521235f96,2025-07-02 06:07:35,2025-07-08 08:54:35,,
8f9ce31b-a8a1-4075-b35e-c38f8f861f59,Início,Aguardando pagamento,,5484362c-f7cf-44f9-aead-d275ecc844e0,ae88eccf-d177-4f97-8dd6-006f5a1b4789,2025-06-05 01:18:35,2025-06-18 06:09:35,,
bfc3bf0a-e1d7-42be-bc37-4be1b09a3756,Início,Enviou proposta,,054d1c0d-89fa-4b54-bb2c-aa80377fb6c9,8061d05f-c7ea-4df9-b9b3-2f2bd4c8f256,2025-11-30 18:18:35,2025-12-10 20:09:35,,
6c7f1696-36a7-442c-971a-68009ee3db93,Início,Teste drive,,78d2e6cd-ab19-419b-ba0f-f209f28ba102,a8669975-8422-4cdd-9a9c-e96439342fa6,2026-03-20 19:43:35,2026-04-03 20:52:35,,
e0384774-81db-4823-a238-47a6855bb832,Início,Teste drive,,46d6339d-2c3f-498c-bb0c-3ce0ecd0b00f,140e3dc1-6ec4-4b22-bf55-8ef7bbb524d8,2026-02-24 17:25:35,2026-03-08 18:42:35,,
b3fc7954-643a-4234-89f7-d161cb863349,Início,Teste drive,,9401e10e-6343-4310-81f4-b017d6cd1920,6f99aa38-b071-4984-bdf3-6ee21e2c3276,2025-10-23 21:06:35,2025-10-25 00:37:35,,
